Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.5, 5.5, 0.099900000000000003), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.5, 5.5, 0.099900000000000003), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.5, 5.5, 0.099900000000000003), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.5, 5.5, 0.099900000000000003), u'Hard')]
Displacement Force P4-x P4-y P1-x P1-y P3-x P3-y P2-x P2-y
0.000000000000000000e+00 -0.000000000000000000e+00 1.994502639770507812e+01 2.990542984008789062e+01 3.003232765197753906e+01 2.005077934265136719e+01 3.007608795166015625e+01 3.994591903686523438e+01 4.008489227294921875e+01 3.007658386230468750e+01
-8.399999886751174927e-02 -1.968282461166381836e-01 1.994413757324218750e+01 2.986366081237792969e+01 3.003227233886718750e+01 2.001664352416992188e+01 3.007609939575195312e+01 3.989604949951171875e+01 4.008577728271484375e+01 3.003437042236328125e+01
-1.679999977350234985e-01 -3.960374593734741211e-01 1.994324493408203125e+01 2.982189369201660156e+01 3.003221893310546875e+01 1.998249435424804688e+01 3.007610893249511719e+01 3.984619522094726562e+01 4.008666229248046875e+01 2.999215698242187500e+01
-2.520000040531158447e-01 -5.976623892784118652e-01 1.994235038757324219e+01 2.978012466430664062e+01 3.003216361999511719e+01 1.994832992553710938e+01 3.007612037658691406e+01 3.979635620117187500e+01 4.008755111694335938e+01 2.994994354248046875e+01
-3.359999954700469971e-01 -8.017442822456359863e-01 1.994145393371582031e+01 2.973835563659667969e+01 3.003210830688476562e+01 1.991415214538574219e+01 3.007612991333007812e+01 3.974652862548828125e+01 4.008843994140625000e+01 2.990773010253906250e+01
-4.199999868869781494e-01 -1.008323431015014648e+00 1.994055366516113281e+01 2.969658660888671875e+01 3.003205299377441406e+01 1.987995910644531250e+01 3.007614135742187500e+01 3.969671630859375000e+01 4.008933639526367188e+01 2.986551666259765625e+01
-5.040000081062316895e-01 -1.217440843582153320e+00 1.993965148925781250e+01 2.965481758117675781e+01 3.003199768066406250e+01 1.984575271606445312e+01 3.007615089416503906e+01 3.964691543579101562e+01 4.009023284912109375e+01 2.982330322265625000e+01
-5.879999995231628418e-01 -1.429138541221618652e+00 1.993874549865722656e+01 2.961304664611816406e+01 3.003194427490234375e+01 1.981153106689453125e+01 3.007616233825683594e+01 3.959713363647460938e+01 4.009113311767578125e+01 2.978108978271484375e+01
-6.719999909400939941e-01 -1.643459081649780273e+00 1.993783760070800781e+01 2.957127761840820312e+01 3.003188896179199219e+01 1.977729415893554688e+01 3.007617187500000000e+01 3.954735946655273438e+01 4.009203338623046875e+01 2.973887634277343750e+01
-7.559999823570251465e-01 -1.860446453094482422e+00 1.993692779541015625e+01 2.952950668334960938e+01 3.003183364868164062e+01 1.974304389953613281e+01 3.007618141174316406e+01 3.949760437011718750e+01 4.009293746948242188e+01 2.969666481018066406e+01
-8.399999737739562988e-01 -2.080145120620727539e+00 1.993601417541503906e+01 2.948773574829101562e+01 3.003177833557128906e+01 1.970877838134765625e+01 3.007619094848632812e+01 3.944786071777343750e+01 4.009384536743164062e+01 2.965445137023925781e+01
-9.240000247955322266e-01 -2.302600622177124023e+00 1.993509674072265625e+01 2.944596481323242188e+01 3.003172302246093750e+01 1.967449760437011719e+01 3.007620239257812500e+01 3.939813613891601562e+01 4.009475708007812500e+01 2.961223983764648438e+01
-1.008000016212463379e+00 -2.527859687805175781e+00 1.993417739868164062e+01 2.940419387817382812e+01 3.003166770935058594e+01 1.964020347595214844e+01 3.007621192932128906e+01 3.934842300415039062e+01 4.009566879272460938e+01 2.957002639770507812e+01
-1.092000007629394531e+00 -2.755969762802124023e+00 1.993325614929199219e+01 2.936242103576660156e+01 3.003161239624023438e+01 1.960589218139648438e+01 3.007622146606445312e+01 3.929872131347656250e+01 4.009658432006835938e+01 2.952781486511230469e+01
-1.175999999046325684e+00 -2.986979246139526367e+00 1.993233108520507812e+01 2.932064819335937500e+01 3.003155708312988281e+01 1.957156753540039062e+01 3.007623100280761719e+01 3.924903869628906250e+01 4.009750366210937500e+01 2.948560333251953125e+01
-1.259999990463256836e+00 -3.220937728881835938e+00 1.993140411376953125e+01 2.927887535095214844e+01 3.003150177001953125e+01 1.953722763061523438e+01 3.007623863220214844e+01 3.919937133789062500e+01 4.009842300415039062e+01 2.944339179992675781e+01
-1.343999981880187988e+00 -3.457896232604980469e+00 1.993047332763671875e+01 2.923710250854492188e+01 3.003144645690917969e+01 1.950287246704101562e+01 3.007624816894531250e+01 3.914971542358398438e+01 4.009934616088867188e+01 2.940118217468261719e+01
-1.427999973297119141e+00 -3.697906017303466797e+00 1.992953872680664062e+01 2.919532775878906250e+01 3.003139114379882812e+01 1.946850013732910156e+01 3.007625770568847656e+01 3.910007476806640625e+01 4.010027313232421875e+01 2.935897064208984375e+01
-1.511999964714050293e+00 -3.941020488739013672e+00 1.992860221862792969e+01 2.915355491638183594e+01 3.003133583068847656e+01 1.943411445617675781e+01 3.007626724243164062e+01 3.905044937133789062e+01 4.010120391845703125e+01 2.931676101684570312e+01
-1.595999956130981445e+00 -4.187293529510498047e+00 1.992766380310058594e+01 2.911177825927734375e+01 3.003127861022949219e+01 1.939971351623535156e+01 3.007627487182617188e+01 3.900083923339843750e+01 4.010213851928710938e+01 2.927455139160156250e+01
-1.679999947547912598e+00 -4.436779975891113281e+00 1.992672157287597656e+01 2.907000350952148438e+01 3.003122329711914062e+01 1.936529541015625000e+01 3.007628440856933594e+01 3.895124816894531250e+01 4.010307312011718750e+01 2.923234176635742188e+01
-1.764000058174133301e+00 -4.689536571502685547e+00 1.992577552795410156e+01 2.902822685241699219e+01 3.003116798400878906e+01 1.933086204528808594e+01 3.007629394531250000e+01 3.890166854858398438e+01 4.010401153564453125e+01 2.919013404846191406e+01
-1.848000049591064453e+00 -4.945621013641357422e+00 1.992482757568359375e+01 2.898645019531250000e+01 3.003111267089843750e+01 1.929641342163085938e+01 3.007630157470703125e+01 3.885210418701171875e+01 4.010495376586914062e+01 2.914792633056640625e+01
-1.932000041007995605e+00 -5.205092430114746094e+00 1.992387580871582031e+01 2.894467163085937500e+01 3.003105735778808594e+01 1.926194953918457031e+01 3.007630920410156250e+01 3.880255508422851562e+01 4.010589599609375000e+01 2.910571861267089844e+01
-2.016000032424926758e+00 -5.468010425567626953e+00 1.992292213439941406e+01 2.890289306640625000e+01 3.003100204467773438e+01 1.922746849060058594e+01 3.007631874084472656e+01 3.875302124023437500e+01 4.010684585571289062e+01 2.906351089477539062e+01
-2.099999904632568359e+00 -5.734437465667724609e+00 1.992196464538574219e+01 2.886111450195312500e+01 3.003094673156738281e+01 1.919297218322753906e+01 3.007632637023925781e+01 3.870350265502929688e+01 4.010779571533203125e+01 2.902130508422851562e+01
-2.184000015258789062e+00 -6.004436016082763672e+00 1.992100524902343750e+01 2.881933403015136719e+01 3.003088951110839844e+01 1.915846061706542969e+01 3.007633399963378906e+01 3.865400314331054688e+01 4.010874938964843750e+01 2.897909927368164062e+01
-2.267999887466430664e+00 -6.278070449829101562e+00 1.992004013061523438e+01 2.877755355834960938e+01 3.003083419799804688e+01 1.912393188476562500e+01 3.007634162902832031e+01 3.860451507568359375e+01 4.010970306396484375e+01 2.893689537048339844e+01
-2.351999998092651367e+00 -6.555406570434570312e+00 1.991907501220703125e+01 2.873577117919921875e+01 3.003077888488769531e+01 1.908938789367675781e+01 3.007634925842285156e+01 3.855504608154296875e+01 4.011066436767578125e+01 2.889469146728515625e+01
-2.436000108718872070e+00 -6.836512088775634766e+00 1.991810417175292969e+01 2.869398880004882812e+01 3.003072357177734375e+01 1.905482673645019531e+01 3.007635688781738281e+01 3.850559234619140625e+01 4.011162567138671875e+01 2.885248756408691406e+01
-2.519999980926513672e+00 -7.121455192565917969e+00 1.991713142395019531e+01 2.865220451354980469e+01 3.003066825866699219e+01 1.902024841308593750e+01 3.007636451721191406e+01 3.845615386962890625e+01 4.011259078979492188e+01 2.881028556823730469e+01
-2.604000091552734375e+00 -7.410306930541992188e+00 1.991615676879882812e+01 2.861042022705078125e+01 3.003061294555664062e+01 1.898565483093261719e+01 3.007637214660644531e+01 3.840673065185546875e+01 4.011355972290039062e+01 2.876808357238769531e+01
-2.687999963760375977e+00 -7.703138828277587891e+00 1.991517639160156250e+01 2.856863403320312500e+01 3.003055763244628906e+01 1.895104408264160156e+01 3.007637786865234375e+01 3.835732269287109375e+01 4.011452865600585938e+01 2.872588157653808594e+01
-2.772000074386596680e+00 -8.000024795532226562e+00 1.991419410705566406e+01 2.852684783935546875e+01 3.003050231933593750e+01 1.891641616821289062e+01 3.007638549804687500e+01 3.830793380737304688e+01 4.011550521850585938e+01 2.868368339538574219e+01
