Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.5, 5.5, 0.19980000000000001), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.5, 5.5, 0.19980000000000001), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.5, 5.5, 0.19980000000000001), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.5, 5.5, 0.19980000000000001), u'Hard')]
Displacement Force P1-x P1-y P3-x P3-y P4-x P4-y P2-x P2-y
0.000000000000000000e+00 -0.000000000000000000e+00 2.993426132202148438e+01 2.003122901916503906e+01 3.000042343139648438e+01 4.007198333740234375e+01 2.005267524719238281e+01 3.016733169555664062e+01 4.000793457031250000e+01 2.994496345520019531e+01
-8.399999886751174927e-02 -1.999612152576446533e-01 2.993425369262695312e+01 1.999703216552734375e+01 3.000041580200195312e+01 4.002206802368164062e+01 2.005167388916015625e+01 3.012527465820312500e+01 4.000886535644531250e+01 2.990289497375488281e+01
-1.679999977350234985e-01 -4.023646414279937744e-01 2.993424606323242188e+01 1.996282386779785156e+01 3.000040626525878906e+01 3.997216796875000000e+01 2.005067062377929688e+01 3.008321762084960938e+01 4.000979614257812500e+01 2.986082649230957031e+01
-2.520000040531158447e-01 -6.072461605072021484e-01 2.993423843383789062e+01 1.992860031127929688e+01 3.000039863586425781e+01 3.992228317260742188e+01 2.004966545104980469e+01 3.004116249084472656e+01 4.001073074340820312e+01 2.981875610351562500e+01
-3.359999954700469971e-01 -8.146483302116394043e-01 2.993423080444335938e+01 1.989436340332031250e+01 3.000039100646972656e+01 3.987240982055664062e+01 2.004865646362304688e+01 2.999910545349121094e+01 4.001166534423828125e+01 2.977668762207031250e+01
-4.199999868869781494e-01 -1.024612545967102051e+00 2.993422317504882812e+01 1.986011314392089844e+01 3.000038337707519531e+01 3.982255172729492188e+01 2.004764556884765625e+01 2.995705223083496094e+01 4.001260757446289062e+01 2.973461723327636719e+01
-5.040000081062316895e-01 -1.237181186676025391e+00 2.993421554565429688e+01 1.982584953308105469e+01 3.000037574768066406e+01 3.977270889282226562e+01 2.004663085937500000e+01 2.991499710083007812e+01 4.001354980468750000e+01 2.969254684448242188e+01
-5.879999995231628418e-01 -1.452397465705871582e+00 2.993420791625976562e+01 1.979157257080078125e+01 3.000036811828613281e+01 3.972288131713867188e+01 2.004561233520507812e+01 2.987294387817382812e+01 4.001449584960937500e+01 2.965047645568847656e+01
-6.719999909400939941e-01 -1.670305371284484863e+00 2.993420028686523438e+01 1.975728034973144531e+01 3.000035858154296875e+01 3.967306518554687500e+01 2.004459190368652344e+01 2.983089065551757812e+01 4.001544189453125000e+01 2.960840606689453125e+01
-7.559999823570251465e-01 -1.890949964523315430e+00 2.993419456481933594e+01 1.972297477722167969e+01 3.000035095214843750e+01 3.962326431274414062e+01 2.004356956481933594e+01 2.978883743286132812e+01 4.001639175415039062e+01 2.956633377075195312e+01
-8.399999737739562988e-01 -2.114377498626708984e+00 2.993418693542480469e+01 1.968865585327148438e+01 3.000034332275390625e+01 3.957347869873046875e+01 2.004254341125488281e+01 2.974678611755371094e+01 4.001734542846679688e+01 2.952426338195800781e+01
-9.240000247955322266e-01 -2.340634584426879883e+00 2.993417930603027344e+01 1.965432167053222656e+01 3.000033569335937500e+01 3.952370834350585938e+01 2.004151535034179688e+01 2.970473480224609375e+01 4.001830291748046875e+01 2.948219299316406250e+01
-1.008000016212463379e+00 -2.569769382476806641e+00 2.993417167663574219e+01 1.961997413635253906e+01 3.000032806396484375e+01 3.947395324707031250e+01 2.004048347473144531e+01 2.966268348693847656e+01 4.001926040649414062e+01 2.944012069702148438e+01
