Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.5, 5.5, 0.024975000000000001), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.5, 5.5, 0.024975000000000001), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.5, 5.5, 0.024975000000000001), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.5, 5.5, 0.024975000000000001), u'Hard')]
Displacement Force P3-x P3-y P4-x P4-y P1-x P1-y P2-x P2-y
0.000000000000000000e+00 -0.000000000000000000e+00 2.999878692626953125e+01 4.010507202148437500e+01 1.991412925720214844e+01 3.001510620117187500e+01 2.989300537109375000e+01 1.999167633056640625e+01 4.001818847656250000e+01 2.992316436767578125e+01
-8.399999886751174927e-02 -1.946862041950225830e-01 2.999876403808593750e+01 4.005497360229492188e+01 1.991317939758300781e+01 2.997321701049804688e+01 2.989303398132324219e+01 1.995767593383789062e+01 4.001919174194335938e+01 2.988112258911132812e+01
-1.679999977350234985e-01 -3.917117714881896973e-01 2.999874305725097656e+01 4.000489425659179688e+01 1.991222763061523438e+01 2.993132972717285156e+01 2.989306259155273438e+01 1.992366027832031250e+01 4.002019882202148438e+01 2.983907890319824219e+01
-2.520000040531158447e-01 -5.911105871200561523e-01 2.999872016906738281e+01 3.995482635498046875e+01 1.991127204895019531e+01 2.988944053649902344e+01 2.989309120178222656e+01 1.988963127136230469e+01 4.002120590209960938e+01 2.979703521728515625e+01
-3.359999954700469971e-01 -7.929232120513916016e-01 2.999869918823242188e+01 3.990477371215820312e+01 1.991031455993652344e+01 2.984755325317382812e+01 2.989311981201171875e+01 1.985558891296386719e+01 4.002221679687500000e+01 2.975499153137207031e+01
-4.199999868869781494e-01 -9.971890449523925781e-01 2.999867630004882812e+01 3.985473632812500000e+01 1.990935516357421875e+01 2.980566596984863281e+01 2.989314842224121094e+01 1.982153129577636719e+01 4.002323150634765625e+01 2.971294784545898438e+01
-5.040000081062316895e-01 -1.203948259353637695e+00 2.999865341186523438e+01 3.980471801757812500e+01 1.990839195251464844e+01 2.976377868652343750e+01 2.989317703247070312e+01 1.978746032714843750e+01 4.002424621582031250e+01 2.967090415954589844e+01
-5.879999995231628418e-01 -1.413241863250732422e+00 2.999863243103027344e+01 3.975471115112304688e+01 1.990742492675781250e+01 2.972189140319824219e+01 2.989320564270019531e+01 1.975337219238281250e+01 4.002526855468750000e+01 2.962885856628417969e+01
-6.719999909400939941e-01 -1.625111937522888184e+00 2.999860954284667969e+01 3.970471954345703125e+01 1.990645790100097656e+01 2.968000602722167969e+01 2.989323616027832031e+01 1.971927261352539062e+01 4.002629089355468750e+01 2.958681297302246094e+01
-7.559999823570251465e-01 -1.839601039886474609e+00 2.999858856201171875e+01 3.965474319458007812e+01 1.990548515319824219e+01 2.963811874389648438e+01 2.989326477050781250e+01 1.968515586853027344e+01 4.002731323242187500e+01 2.954476737976074219e+01
