Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.5, 5.5, 0.32467499999999999), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.5, 5.5, 0.32467499999999999), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.5, 5.5, 0.32467499999999999), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.5, 5.5, 0.32467499999999999), u'Hard')]
Displacement Force P1-x P1-y P4-x P4-y P3-x P3-y P2-x P2-y
0.000000000000000000e+00 -0.000000000000000000e+00 3.004019737243652344e+01 2.004047393798828125e+01 1.984190750122070312e+01 2.992265892028808594e+01 3.002293586730957031e+01 4.001094818115234375e+01 3.991436767578125000e+01 3.012019348144531250e+01
-8.399999886751174927e-02 -2.044253945350646973e-01 3.004013633728027344e+01 2.000613594055175781e+01 1.984115791320800781e+01 2.988088607788085938e+01 3.002294731140136719e+01 3.996122360229492188e+01 3.991520309448242188e+01 3.007792663574218750e+01
-1.679999977350234985e-01 -4.113810062408447266e-01 3.004007720947265625e+01 1.997178649902343750e+01 1.984040641784667969e+01 2.983911323547363281e+01 3.002295875549316406e+01 3.991151428222656250e+01 3.991604232788085938e+01 3.003566169738769531e+01
-2.520000040531158447e-01 -6.209044456481933594e-01 3.004001617431640625e+01 1.993742179870605469e+01 1.983965301513671875e+01 2.979734039306640625e+01 3.002297019958496094e+01 3.986181259155273438e+01 3.991688537597656250e+01 2.999339866638183594e+01
-3.359999954700469971e-01 -8.330399990081787109e-01 3.003995513916015625e+01 1.990304565429687500e+01 1.983889579772949219e+01 2.975556755065917969e+01 3.002298164367675781e+01 3.981212997436523438e+01 3.991773223876953125e+01 2.995113372802734375e+01
-4.199999868869781494e-01 -1.047830939292907715e+00 3.003989410400390625e+01 1.986865425109863281e+01 1.983813667297363281e+01 2.971379661560058594e+01 3.002299308776855469e+01 3.976245880126953125e+01 3.991857910156250000e+01 2.990887069702148438e+01
-5.040000081062316895e-01 -1.265321254730224609e+00 3.003983497619628906e+01 1.983425140380859375e+01 1.983737564086914062e+01 2.967202377319335938e+01 3.002300453186035156e+01 3.971279907226562500e+01 3.991942977905273438e+01 2.986660957336425781e+01
-5.879999995231628418e-01 -1.485556125640869141e+00 3.003977203369140625e+01 1.979983329772949219e+01 1.983661079406738281e+01 2.963025283813476562e+01 3.002301597595214844e+01 3.966315460205078125e+01 3.992028427124023438e+01 2.982434654235839844e+01
-6.719999909400939941e-01 -1.708581566810607910e+00 3.003971099853515625e+01 1.976540184020996094e+01 1.983584594726562500e+01 2.958847999572753906e+01 3.002302742004394531e+01 3.961352539062500000e+01 3.992113876342773438e+01 2.978208732604980469e+01
-7.559999823570251465e-01 -1.934444427490234375e+00 3.003964996337890625e+01 1.973095703125000000e+01 1.983507728576660156e+01 2.954670715332031250e+01 3.002303886413574219e+01 3.956390762329101562e+01 3.992200088500976562e+01 2.973982620239257812e+01
-8.399999737739562988e-01 -2.163192987442016602e+00 3.003958892822265625e+01 1.969649887084960938e+01 1.983430480957031250e+01 2.950493621826171875e+01 3.002305221557617188e+01 3.951430130004882812e+01 3.992286300659179688e+01 2.969756698608398438e+01
-9.240000247955322266e-01 -2.394876003265380859e+00 3.003952789306640625e+01 1.966202735900878906e+01 1.983353233337402344e+01 2.946316337585449219e+01 3.002306365966796875e+01 3.946471405029296875e+01 3.992372512817382812e+01 2.965530967712402344e+01
-1.008000016212463379e+00 -2.629543781280517578e+00 3.003946495056152344e+01 1.962754058837890625e+01 1.983275604248046875e+01 2.942139244079589844e+01 3.002307510375976562e+01 3.941513824462890625e+01 3.992459487915039062e+01 2.961305236816406250e+01
-1.092000007629394531e+00 -2.867247343063354492e+00 3.003940391540527344e+01 1.959304237365722656e+01 1.983197593688964844e+01 2.937961959838867188e+01 3.002308654785156250e+01 3.936557388305664062e+01 3.992546463012695312e+01 2.957079505920410156e+01
-1.175999999046325684e+00 -3.108038902282714844e+00 3.003934097290039062e+01 1.955852699279785156e+01 1.983119583129882812e+01 2.933784675598144531e+01 3.002309989929199219e+01 3.931602478027343750e+01 3.992634201049804688e+01 2.952853965759277344e+01
-1.259999990463256836e+00 -3.351971864700317383e+00 3.003927803039550781e+01 1.952400016784667969e+01 1.983041191101074219e+01 2.929607391357421875e+01 3.002311134338378906e+01 3.926649093627929688e+01 3.992721939086914062e+01 2.948628616333007812e+01
-1.343999981880187988e+00 -3.599100828170776367e+00 3.003921699523925781e+01 1.948945808410644531e+01 1.982962417602539062e+01 2.925430107116699219e+01 3.002312469482421875e+01 3.921696853637695312e+01 3.992809677124023438e+01 2.944403266906738281e+01
-1.427999973297119141e+00 -3.849481582641601562e+00 3.003915405273437500e+01 1.945490264892578125e+01 1.982883453369140625e+01 2.921252822875976562e+01 3.002313613891601562e+01 3.916746520996093750e+01 3.992898178100585938e+01 2.940177917480468750e+01
-1.511999964714050293e+00 -4.103170871734619141e+00 3.003909111022949219e+01 1.942033195495605469e+01 1.982804298400878906e+01 2.917075538635253906e+01 3.002314949035644531e+01 3.911796951293945312e+01 3.992986679077148438e+01 2.935952949523925781e+01
-1.595999956130981445e+00 -4.360227584838867188e+00 3.003902816772460938e+01 1.938574600219726562e+01 1.982724761962890625e+01 2.912898063659667969e+01 3.002316093444824219e+01 3.906849288940429688e+01 3.993075561523437500e+01 2.931727790832519531e+01
-1.679999947547912598e+00 -4.620710372924804688e+00 3.003896522521972656e+01 1.935114860534667969e+01 1.982645034790039062e+01 2.908720779418945312e+01 3.002317428588867188e+01 3.901902770996093750e+01 3.993164825439453125e+01 2.927502822875976562e+01
-1.764000058174133301e+00 -4.884680747985839844e+00 3.003890228271484375e+01 1.931653404235839844e+01 1.982565116882324219e+01 2.904543304443359375e+01 3.002318763732910156e+01 3.896957778930664062e+01 3.993254470825195312e+01 2.923278045654296875e+01
-1.848000049591064453e+00 -5.152200222015380859e+00 3.003883743286132812e+01 1.928190612792968750e+01 1.982484817504882812e+01 2.900365829467773438e+01 3.002320098876953125e+01 3.892014312744140625e+01 3.993344497680664062e+01 2.919053459167480469e+01
-1.932000041007995605e+00 -5.423332691192626953e+00 3.003877449035644531e+01 1.924726486206054688e+01 1.982404136657714844e+01 2.896188354492187500e+01 3.002321243286132812e+01 3.887072372436523438e+01 3.993434906005859375e+01 2.914828872680664062e+01
-2.016000032424926758e+00 -5.698143482208251953e+00 3.003871154785156250e+01 1.921260643005371094e+01 1.982323455810546875e+01 2.892010688781738281e+01 3.002322578430175781e+01 3.882131576538085938e+01 3.993525314331054688e+01 2.910604286193847656e+01
-2.099999904632568359e+00 -5.976698875427246094e+00 3.003864669799804688e+01 1.917793464660644531e+01 1.982242202758789062e+01 2.887833023071289062e+01 3.002323913574218750e+01 3.877192687988281250e+01 3.993616104125976562e+01 2.906380081176757812e+01
-2.184000015258789062e+00 -6.259066581726074219e+00 3.003858184814453125e+01 1.914324760437011719e+01 1.982160949707031250e+01 2.883655357360839844e+01 3.002325248718261719e+01 3.872254943847656250e+01 3.993707275390625000e+01 2.902155876159667969e+01
-2.267999887466430664e+00 -6.545316219329833984e+00 3.003851890563964844e+01 1.910854721069335938e+01 1.982079124450683594e+01 2.879477691650390625e+01 3.002326583862304688e+01 3.867318725585937500e+01 3.993798828125000000e+01 2.897931671142578125e+01
-2.351999998092651367e+00 -6.835518836975097656e+00 3.003845405578613281e+01 1.907383155822753906e+01 1.981997299194335938e+01 2.875299835205078125e+01 3.002328109741210938e+01 3.862384033203125000e+01 3.993890762329101562e+01 2.893707656860351562e+01
-2.436000108718872070e+00 -7.129747390747070312e+00 3.003838920593261719e+01 1.903909873962402344e+01 1.981914901733398438e+01 2.871121978759765625e+01 3.002329444885253906e+01 3.857450866699218750e+01 3.993982696533203125e+01 2.889483833312988281e+01
-2.519999980926513672e+00 -7.428075790405273438e+00 3.003832435607910156e+01 1.900435256958007812e+01 1.981832313537597656e+01 2.866943931579589844e+01 3.002330780029296875e+01 3.852518844604492188e+01 3.994075393676757812e+01 2.885260200500488281e+01
-2.604000091552734375e+00 -7.730580329895019531e+00 3.003825950622558594e+01 1.896959114074707031e+01 1.981749534606933594e+01 2.862766075134277344e+01 3.002332115173339844e+01 3.847588729858398438e+01 3.994168090820312500e+01 2.881036758422851562e+01
