Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.5, 5.5, 0.87412500000000004), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.5, 5.5, 0.87412500000000004), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.5, 5.5, 0.87412500000000004), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.5, 5.5, 0.87412500000000004), u'Hard')]
Displacement Force P4-x P4-y P3-x P3-y P1-x P1-y P2-x P2-y
0.000000000000000000e+00 -0.000000000000000000e+00 1.998281478881835938e+01 2.993170928955078125e+01 3.003171730041503906e+01 3.998896026611328125e+01 2.987834930419921875e+01 2.001239776611328125e+01 3.986445236206054688e+01 2.998692893981933594e+01
-8.399999886751174927e-02 -2.419305890798568726e-01 1.998240470886230469e+01 2.988998413085937500e+01 3.003177452087402344e+01 3.994023132324218750e+01 2.987832260131835938e+01 1.997712516784667969e+01 3.986497116088867188e+01 2.994476318359375000e+01
-1.679999977350234985e-01 -4.871761500835418701e-01 1.998199272155761719e+01 2.984825897216796875e+01 3.003183174133300781e+01 3.989151000976562500e+01 2.987829589843750000e+01 1.994184494018554688e+01 3.986548995971679688e+01 2.990259933471679688e+01
-2.520000040531158447e-01 -7.357910871505737305e-01 1.998157882690429688e+01 2.980653381347656250e+01 3.003189086914062500e+01 3.984279632568359375e+01 2.987826919555664062e+01 1.990656089782714844e+01 3.986601257324218750e+01 2.986043357849121094e+01
-3.359999954700469971e-01 -9.878358840942382812e-01 1.998116302490234375e+01 2.976480865478515625e+01 3.003194999694824219e+01 3.979408645629882812e+01 2.987824058532714844e+01 1.987126922607421875e+01 3.986653518676757812e+01 2.981827163696289062e+01
-4.199999868869781494e-01 -1.243370771408081055e+00 1.998074340820312500e+01 2.972308158874511719e+01 3.003200912475585938e+01 3.974538421630859375e+01 2.987821197509765625e+01 1.983596992492675781e+01 3.986706161499023438e+01 2.977610778808593750e+01
-5.040000081062316895e-01 -1.502457261085510254e+00 1.998032379150390625e+01 2.968135643005371094e+01 3.003207015991210938e+01 3.969668960571289062e+01 2.987818336486816406e+01 1.980066490173339844e+01 3.986759185791015625e+01 2.973394584655761719e+01
-5.879999995231628418e-01 -1.765158176422119141e+00 1.997990036010742188e+01 2.963962936401367188e+01 3.003213119506835938e+01 3.964800262451171875e+01 2.987815475463867188e+01 1.976535415649414062e+01 3.986812591552734375e+01 2.969178390502929688e+01
-6.719999909400939941e-01 -2.031538009643554688e+00 1.997947502136230469e+01 2.959790229797363281e+01 3.003219223022460938e+01 3.959932327270507812e+01 2.987812423706054688e+01 1.973003768920898438e+01 3.986865997314453125e+01 2.964962196350097656e+01
-7.559999823570251465e-01 -2.301661968231201172e+00 1.997904586791992188e+01 2.955617523193359375e+01 3.003225517272949219e+01 3.955065155029296875e+01 2.987809371948242188e+01 1.969471359252929688e+01 3.986919784545898438e+01 2.960746192932128906e+01
