Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.5, 5.5, 0.82417499999999999), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.5, 5.5, 0.82417499999999999), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.5, 5.5, 0.82417499999999999), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.5, 5.5, 0.82417499999999999), u'Hard')]
Displacement Force P2-x P2-y P1-x P1-y P4-x P4-y P3-x P3-y
0.000000000000000000e+00 -0.000000000000000000e+00 4.000802612304687500e+01 2.998225593566894531e+01 3.006967735290527344e+01 1.997351646423339844e+01 2.009442138671875000e+01 2.990652084350585938e+01 3.013737106323242188e+01 4.011692047119140625e+01
-8.399999886751174927e-02 -2.357003837823867798e-01 4.000854873657226562e+01 2.994010925292968750e+01 3.006961250305175781e+01 1.993844795227050781e+01 2.009392356872558594e+01 2.986481857299804688e+01 3.013730239868164062e+01 4.006785964965820312e+01
-1.679999977350234985e-01 -4.745788872241973877e-01 4.000907516479492188e+01 2.989796447753906250e+01 3.006954956054687500e+01 1.990337181091308594e+01 2.009342575073242188e+01 2.982311630249023438e+01 3.013723564147949219e+01 4.001880645751953125e+01
-2.520000040531158447e-01 -7.166867852210998535e-01 4.000960540771484375e+01 2.985581779479980469e+01 3.006948471069335938e+01 1.986828613281250000e+01 2.009292411804199219e+01 2.978141403198242188e+01 3.013716888427734375e+01 3.996976089477539062e+01
-3.359999954700469971e-01 -9.620817303657531738e-01 4.001013565063476562e+01 2.981367111206054688e+01 3.006941795349121094e+01 1.983319091796875000e+01 2.009241867065429688e+01 2.973970985412597656e+01 3.013710021972656250e+01 3.992072296142578125e+01
-4.199999868869781494e-01 -1.210820674896240234e+00 4.001066970825195312e+01 2.977152442932128906e+01 3.006935119628906250e+01 1.979808807373046875e+01 2.009191322326660156e+01 2.969800567626953125e+01 3.013703346252441406e+01 3.987169265747070312e+01
-5.040000081062316895e-01 -1.462961912155151367e+00 4.001120758056640625e+01 2.972937774658203125e+01 3.006928443908691406e+01 1.976297569274902344e+01 2.009140396118164062e+01 2.965629959106445312e+01 3.013696670532226562e+01 3.982267379760742188e+01
-5.879999995231628418e-01 -1.718565225601196289e+00 4.001174545288085938e+01 2.968723297119140625e+01 3.006921768188476562e+01 1.972785568237304688e+01 2.009089088439941406e+01 2.961459350585937500e+01 3.013690185546875000e+01 3.977365875244140625e+01
-6.719999909400939941e-01 -1.977691411972045898e+00 4.001228713989257812e+01 2.964508628845214844e+01 3.006914901733398438e+01 1.969272422790527344e+01 2.009037780761718750e+01 2.957288551330566406e+01 3.013683509826660156e+01 3.972465133666992188e+01
-7.559999823570251465e-01 -2.240402698516845703e+00 4.001282882690429688e+01 2.960293960571289062e+01 3.006908035278320312e+01 1.965758705139160156e+01 2.008985900878906250e+01 2.953117752075195312e+01 3.013677024841308594e+01 3.967565536499023438e+01
-8.399999737739562988e-01 -2.506762742996215820e+00 4.001337432861328125e+01 2.956079292297363281e+01 3.006900978088378906e+01 1.962243843078613281e+01 2.008934020996093750e+01 2.948946762084960938e+01 3.013670539855957031e+01 3.962666320800781250e+01
-9.240000247955322266e-01 -2.776836633682250977e+00 4.001392364501953125e+01 2.951864624023437500e+01 3.006893920898437500e+01 1.958728218078613281e+01 2.008881759643554688e+01 2.944775772094726562e+01 3.013664054870605469e+01 3.957767868041992188e+01
-1.008000016212463379e+00 -3.050690889358520508e+00 4.001447296142578125e+01 2.947650146484375000e+01 3.006886863708496094e+01 1.955211830139160156e+01 2.008829307556152344e+01 2.940604782104492188e+01 3.013657569885253906e+01 3.952870559692382812e+01
-1.092000007629394531e+00 -3.328393220901489258e+00 4.001502609252929688e+01 2.943435478210449219e+01 3.006879615783691406e+01 1.951694297790527344e+01 2.008776473999023438e+01 2.936433601379394531e+01 3.013651084899902344e+01 3.947973632812500000e+01
-1.175999999046325684e+00 -3.610013723373413086e+00 4.001558303833007812e+01 2.939221000671386719e+01 3.006872367858886719e+01 1.948176193237304688e+01 2.008723449707031250e+01 2.932262229919433594e+01 3.013644790649414062e+01 3.943077850341796875e+01
-1.259999990463256836e+00 -3.895622730255126953e+00 4.001613998413085938e+01 2.935006332397460938e+01 3.006864929199218750e+01 1.944656944274902344e+01 2.008670043945312500e+01 2.928090667724609375e+01 3.013638496398925781e+01 3.938182830810546875e+01
-1.343999981880187988e+00 -4.185293674468994141e+00 4.001670074462890625e+01 2.930791854858398438e+01 3.006857681274414062e+01 1.941136932373046875e+01 2.008616447448730469e+01 2.923919296264648438e+01 3.013632202148437500e+01 3.933288192749023438e+01
-1.427999973297119141e+00 -4.479100227355957031e+00 4.001726531982421875e+01 2.926577377319335938e+01 3.006850051879882812e+01 1.937615966796875000e+01 2.008562660217285156e+01 2.919747543334960938e+01 3.013626098632812500e+01 3.928394699096679688e+01
-1.511999964714050293e+00 -4.777119159698486328e+00 4.001783370971679688e+01 2.922362899780273438e+01 3.006842422485351562e+01 1.934094047546386719e+01 2.008508491516113281e+01 2.915575790405273438e+01 3.013619995117187500e+01 3.923501968383789062e+01
-1.595999956130981445e+00 -5.079427719116210938e+00 4.001840209960937500e+01 2.918148422241210938e+01 3.006834793090820312e+01 1.930571365356445312e+01 2.008453941345214844e+01 2.911403846740722656e+01 3.013613891601562500e+01 3.918609619140625000e+01
-1.679999947547912598e+00 -5.386105537414550781e+00 4.001897430419921875e+01 2.913934135437011719e+01 3.006826972961425781e+01 1.927047729492187500e+01 2.008399200439453125e+01 2.907231903076171875e+01 3.013607788085937500e+01 3.913718414306640625e+01
-1.764000058174133301e+00 -5.697234153747558594e+00 4.001955032348632812e+01 2.909719848632812500e+01 3.006819152832031250e+01 1.923523330688476562e+01 2.008344078063964844e+01 2.903059577941894531e+01 3.013601875305175781e+01 3.908827972412109375e+01
-1.848000049591064453e+00 -6.012897014617919922e+00 4.002012634277343750e+01 2.905505561828613281e+01 3.006811141967773438e+01 1.919997787475585938e+01 2.008288574218750000e+01 2.898887443542480469e+01 3.013595962524414062e+01 3.903938293457031250e+01
-1.932000041007995605e+00 -6.333179473876953125e+00 4.002070617675781250e+01 2.901291275024414062e+01 3.006803131103515625e+01 1.916471481323242188e+01 2.008232879638671875e+01 2.894714927673339844e+01 3.013590240478515625e+01 3.899049377441406250e+01
-2.016000032424926758e+00 -6.658168315887451172e+00 4.002128982543945312e+01 2.897077178955078125e+01 3.006794929504394531e+01 1.912944412231445312e+01 2.008176994323730469e+01 2.890542411804199219e+01 3.013584327697753906e+01 3.894160842895507812e+01
-2.099999904632568359e+00 -6.987953662872314453e+00 4.002187728881835938e+01 2.892863082885742188e+01 3.006786727905273438e+01 1.909416198730468750e+01 2.008120536804199219e+01 2.886369705200195312e+01 3.013578796386718750e+01 3.889273452758789062e+01
-2.184000015258789062e+00 -7.322626113891601562e+00 4.002246856689453125e+01 2.888648986816406250e+01 3.006778335571289062e+01 1.905887222290039062e+01 2.008063888549804688e+01 2.882196807861328125e+01 3.013573074340820312e+01 3.884386825561523438e+01
-2.267999887466430664e+00 -7.662279605865478516e+00 4.002305984497070312e+01 2.884434890747070312e+01 3.006769943237304688e+01 1.902357292175292969e+01 2.008007049560546875e+01 2.878023719787597656e+01 3.013567543029785156e+01 3.879500961303710938e+01
-2.351999998092651367e+00 -8.007009506225585938e+00 4.002365493774414062e+01 2.880220985412597656e+01 3.006761169433593750e+01 1.898826599121093750e+01 2.007949638366699219e+01 2.873850631713867188e+01 3.013562202453613281e+01 3.874615859985351562e+01
-2.436000108718872070e+00 -8.356915473937988281e+00 4.002425384521484375e+01 2.876007270812988281e+01 3.006752586364746094e+01 1.895294761657714844e+01 2.007892036437988281e+01 2.869677162170410156e+01 3.013556861877441406e+01 3.869731903076171875e+01
-2.519999980926513672e+00 -8.712096214294433594e+00 4.002485275268554688e+01 2.871793556213378906e+01 3.006743812561035156e+01 1.891762161254882812e+01 2.007834243774414062e+01 2.865503692626953125e+01 3.013551712036132812e+01 3.864848327636718750e+01
-2.604000091552734375e+00 -9.072654724121093750e+00 4.002545928955078125e+01 2.867579841613769531e+01 3.006734848022460938e+01 1.888228607177734375e+01 2.007775878906250000e+01 2.861330032348632812e+01 3.013546562194824219e+01 3.859965515136718750e+01
-2.687999963760375977e+00 -9.438697814941406250e+00 4.002606582641601562e+01 2.863366317749023438e+01 3.006725692749023438e+01 1.884694290161132812e+01 2.007717323303222656e+01 2.857156181335449219e+01 3.013541412353515625e+01 3.855083465576171875e+01
-2.772000074386596680e+00 -9.810332298278808594e+00 4.002667617797851562e+01 2.859152793884277344e+01 3.006716537475585938e+01 1.881158828735351562e+01 2.007658386230468750e+01 2.852982139587402344e+01 3.013536453247070312e+01 3.850202178955078125e+01
-2.855999946594238281e+00 -1.018766880035400391e+01 4.002729034423828125e+01 2.854939460754394531e+01 3.006707191467285156e+01 1.877622604370117188e+01 2.007599067687988281e+01 2.848807907104492188e+01 3.013531684875488281e+01 3.845322036743164062e+01
-2.940000057220458984e+00 -1.057082080841064453e+01 4.002790832519531250e+01 2.850726127624511719e+01 3.006697654724121094e+01 1.874085426330566406e+01 2.007539367675781250e+01 2.844633483886718750e+01 3.013527107238769531e+01 3.840442276000976562e+01
-3.023999929428100586e+00 -1.095990467071533203e+01 4.002853012084960938e+01 2.846512985229492188e+01 3.006687927246093750e+01 1.870547294616699219e+01 2.007479286193847656e+01 2.840459060668945312e+01 3.013522529602050781e+01 3.835563659667968750e+01
-3.108000040054321289e+00 -1.135503864288330078e+01 4.002915191650390625e+01 2.842300033569335938e+01 3.006678199768066406e+01 1.867008399963378906e+01 2.007418823242187500e+01 2.836284255981445312e+01 3.013517951965332031e+01 3.830685424804687500e+01
-3.191999912261962891e+00 -1.175634479522705078e+01 4.002978134155273438e+01 2.838087081909179688e+01 3.006668281555175781e+01 1.863468360900878906e+01 2.007358169555664062e+01 2.832109260559082031e+01 3.013513755798339844e+01 3.825807952880859375e+01
-3.276000022888183594e+00 -1.216394805908203125e+01 4.003041076660156250e+01 2.833874320983886719e+01 3.006658172607421875e+01 1.859927558898925781e+01 2.007297134399414062e+01 2.827934074401855469e+01 3.013509559631347656e+01 3.820931625366210938e+01
-3.359999895095825195e+00 -1.257797622680664062e+01 4.003104400634765625e+01 2.829661750793457031e+01 3.006647872924804688e+01 1.856385803222656250e+01 2.007235527038574219e+01 2.823758506774902344e+01 3.013505363464355469e+01 3.816056060791015625e+01
-3.444000005722045898e+00 -1.299856090545654297e+01 4.003168487548828125e+01 2.825449180603027344e+01 3.006637573242187500e+01 1.852843093872070312e+01 2.007173728942871094e+01 2.819582939147949219e+01 3.013501548767089844e+01 3.811180877685546875e+01
-3.528000116348266602e+00 -1.342583656311035156e+01 4.003232574462890625e+01 2.821236801147460938e+01 3.006626892089843750e+01 1.849299430847167969e+01 2.007111549377441406e+01 2.815407180786132812e+01 3.013497734069824219e+01 3.806306838989257812e+01
