Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.8000000000000003, 5.0, 0.90000000000000002), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.8000000000000003, 5.0, 0.90000000000000002), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.8000000000000003, 5.0, 0.90000000000000002), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.8000000000000003, 5.0, 0.90000000000000002), u'Hard')]
Displacement Force P1-x P1-y P2-x P2-y P3-x P3-y P4-x P4-y
0.000000000000000000e+00 -0.000000000000000000e+00 3.001271247863769531e+01 2.001588058471679688e+01 3.998249816894531250e+01 2.999048233032226562e+01 3.007490158081054688e+01 4.003442764282226562e+01 1.980055427551269531e+01 3.005791282653808594e+01
1.400000005960464478e-01 3.803455531597137451e-01 3.001279640197753906e+01 2.007422447204589844e+01 3.998151779174804688e+01 3.006063079833984375e+01 3.007494735717773438e+01 4.011620712280273438e+01 1.980136299133300781e+01 3.012787437438964844e+01
2.800000011920928955e-01 7.527664303779602051e-01 3.001287841796875000e+01 2.013255691528320312e+01 3.998054504394531250e+01 3.013078117370605469e+01 3.007499313354492188e+01 4.019800186157226562e+01 1.980216407775878906e+01 3.019783782958984375e+01
4.199999868869781494e-01 1.117458462715148926e+00 3.001296043395996094e+01 2.019087409973144531e+01 3.997957992553710938e+01 3.020092964172363281e+01 3.007504081726074219e+01 4.027980804443359375e+01 1.980295944213867188e+01 3.026780700683593750e+01
5.600000023841857910e-01 1.474624872207641602e+00 3.001304244995117188e+01 2.024917793273925781e+01 3.997862243652343750e+01 3.027108001708984375e+01 3.007508659362792969e+01 4.036162567138671875e+01 1.980374908447265625e+01 3.033777809143066406e+01
6.999999880790710449e-01 1.824458003044128418e+00 3.001312255859375000e+01 2.030746841430664062e+01 3.997767639160156250e+01 3.034122848510742188e+01 3.007513236999511719e+01 4.044345855712890625e+01 1.980453300476074219e+01 3.040775299072265625e+01
8.399999737739562988e-01 2.167144060134887695e+00 3.001320266723632812e+01 2.036574554443359375e+01 3.997673416137695312e+01 3.041137886047363281e+01 3.007517623901367188e+01 4.052530288696289062e+01 1.980530929565429688e+01 3.047773170471191406e+01
9.800000190734863281e-01 2.502863645553588867e+00 3.001328086853027344e+01 2.042400932312011719e+01 3.997579956054687500e+01 3.048152732849121094e+01 3.007522201538085938e+01 4.060715866088867188e+01 1.980608177185058594e+01 3.054771232604980469e+01
1.120000004768371582e+00 2.831791162490844727e+00 3.001335906982421875e+01 2.048225975036621094e+01 3.997487640380859375e+01 3.055167579650878906e+01 3.007526779174804688e+01 4.068902969360351562e+01 1.980684852600097656e+01 3.061769866943359375e+01
1.259999990463256836e+00 3.154096364974975586e+00 3.001343727111816406e+01 2.054049491882324219e+01 3.997395706176757812e+01 3.062182426452636719e+01 3.007531166076660156e+01 4.077091217041015625e+01 1.980760765075683594e+01 3.068768692016601562e+01
1.399999976158142090e+00 3.469942808151245117e+00 3.001351356506347656e+01 2.059871864318847656e+01 3.997304534912109375e+01 3.069197273254394531e+01 3.007535743713378906e+01 4.085280990600585938e+01 1.980836296081542969e+01 3.075768089294433594e+01
1.539999961853027344e+00 3.779490232467651367e+00 3.001358795166015625e+01 2.065692710876464844e+01 3.997214126586914062e+01 3.076211929321289062e+01 3.007540130615234375e+01 4.093471908569335938e+01 1.980911445617675781e+01 3.082767868041992188e+01
1.679999947547912598e+00 4.082892417907714844e+00 3.001366424560546875e+01 2.071512031555175781e+01 3.997124481201171875e+01 3.083226585388183594e+01 3.007544517517089844e+01 4.101663970947265625e+01 1.980985832214355469e+01 3.089767837524414062e+01
1.820000052452087402e+00 4.380299091339111328e+00 3.001373863220214844e+01 2.077330207824707031e+01 3.997035217285156250e+01 3.090241241455078125e+01 3.007548904418945312e+01 4.109857559204101562e+01 1.981059837341308594e+01 3.096768379211425781e+01
1.960000038146972656e+00 4.671854972839355469e+00 3.001381111145019531e+01 2.083146858215332031e+01 3.996946716308593750e+01 3.097255897521972656e+01 3.007553100585937500e+01 4.118052291870117188e+01 1.981133460998535156e+01 3.103769111633300781e+01
2.099999904632568359e+00 4.957701683044433594e+00 3.001388359069824219e+01 2.088962173461914062e+01 3.996858978271484375e+01 3.104270362854003906e+01 3.007557487487792969e+01 4.126248550415039062e+01 1.981206512451171875e+01 3.110770416259765625e+01
2.240000009536743164e+00 5.237974643707275391e+00 3.001395606994628906e+01 2.094775962829589844e+01 3.996772003173828125e+01 3.111284828186035156e+01 3.007561683654785156e+01 4.134446334838867188e+01 1.981278991699218750e+01 3.117772102355957031e+01
2.380000114440917969e+00 5.512807369232177734e+00 3.001402854919433594e+01 2.100588417053222656e+01 3.996685409545898438e+01 3.118299293518066406e+01 3.007565879821777344e+01 4.142645263671875000e+01 1.981351089477539062e+01 3.124774169921875000e+01
2.519999980926513672e+00 5.782327651977539062e+00 3.001409912109375000e+01 2.106399345397949219e+01 3.996599578857421875e+01 3.125313568115234375e+01 3.007570075988769531e+01 4.150845336914062500e+01 1.981422805786132812e+01 3.131776618957519531e+01
2.660000085830688477e+00 6.046660900115966797e+00 3.001416969299316406e+01 2.112208747863769531e+01 3.996514511108398438e+01 3.132327651977539062e+01 3.007574272155761719e+01 4.159046936035156250e+01 1.981494140625000000e+01 3.138779640197753906e+01
2.799999952316284180e+00 6.305927753448486328e+00 3.001423835754394531e+01 2.118017005920410156e+01 3.996429824829101562e+01 3.139341926574707031e+01 3.007578468322753906e+01 4.167250061035156250e+01 1.981564903259277344e+01 3.145782852172851562e+01
2.940000057220458984e+00 6.560246467590332031e+00 3.001430702209472656e+01 2.123823547363281250e+01 3.996345520019531250e+01 3.146355819702148438e+01 3.007582473754882812e+01 4.175454330444335938e+01 1.981635284423828125e+01 3.152786636352539062e+01
3.079999923706054688e+00 6.809731006622314453e+00 3.001437568664550781e+01 2.129628753662109375e+01 3.996261978149414062e+01 3.153369903564453125e+01 3.007586669921875000e+01 4.183660125732421875e+01 1.981705284118652344e+01 3.159790802001953125e+01
3.220000028610229492e+00 7.054492950439453125e+00 3.001444435119628906e+01 2.135432434082031250e+01 3.996179199218750000e+01 3.160383605957031250e+01 3.007590675354003906e+01 4.191867446899414062e+01 1.981775093078613281e+01 3.166795539855957031e+01
3.359999895095825195e+00 7.294639587402343750e+00 3.001451110839843750e+01 2.141234588623046875e+01 3.996096420288085938e+01 3.167397499084472656e+01 3.007594680786132812e+01 4.200076293945312500e+01 1.981844329833984375e+01 3.173800468444824219e+01
3.500000000000000000e+00 7.530275821685791016e+00 3.001457595825195312e+01 2.147035217285156250e+01 3.996014785766601562e+01 3.174411010742187500e+01 3.007598495483398438e+01 4.208286285400390625e+01 1.981913185119628906e+01 3.180805969238281250e+01
