Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.4000000000000004, 2.6000000000000001, 0.90000000000000002), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.4000000000000004, 2.6000000000000001, 0.90000000000000002), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.4000000000000004, 2.6000000000000001, 0.90000000000000002), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.4000000000000004, 2.6000000000000001, 0.90000000000000002), u'Hard')]
Displacement Force P3-x P3-y P1-x P1-y P2-x P2-y P4-x P4-y
0.000000000000000000e+00 -0.000000000000000000e+00 3.004977416992187500e+01 4.001268005371093750e+01 2.994606781005859375e+01 1.992735290527343750e+01 4.013790512084960938e+01 3.001989746093750000e+01 2.002753829956054688e+01 2.988101196289062500e+01
1.400000005960464478e-01 1.796199083328247070e-01 3.004979324340820312e+01 4.010123825073242188e+01 2.994606018066406250e+01 1.997868919372558594e+01 4.013330078125000000e+01 3.008988380432128906e+01 2.003223037719726562e+01 2.995085144042968750e+01
2.800000011920928955e-01 3.574911952018737793e-01 3.004981422424316406e+01 4.018980026245117188e+01 2.994605445861816406e+01 2.003002357482910156e+01 4.012871551513671875e+01 3.015987014770507812e+01 2.003689765930175781e+01 3.002068901062011719e+01
4.199999868869781494e-01 5.336337089538574219e-01 3.004983329772949219e+01 4.027836227416992188e+01 2.994604873657226562e+01 2.008135414123535156e+01 4.012415695190429688e+01 3.022985839843750000e+01 2.004154396057128906e+01 3.009052658081054688e+01
5.600000023841857910e-01 7.080684900283813477e-01 3.004985237121582031e+01 4.036692810058593750e+01 2.994604301452636719e+01 2.013268280029296875e+01 4.011961746215820312e+01 3.029984664916992188e+01 2.004616546630859375e+01 3.016036415100097656e+01
6.999999880790710449e-01 8.808157444000244141e-01 3.004987144470214844e+01 4.045549774169921875e+01 2.994603729248046875e+01 2.018400955200195312e+01 4.011510086059570312e+01 3.036983680725097656e+01 2.005076408386230469e+01 3.023019981384277344e+01
8.399999737739562988e-01 1.051895499229431152e+00 3.004988861083984375e+01 4.054406738281250000e+01 2.994603157043457031e+01 2.023533248901367188e+01 4.011060714721679688e+01 3.043982696533203125e+01 2.005534172058105469e+01 3.030003547668457031e+01
9.800000190734863281e-01 1.221327304840087891e+00 3.004990577697753906e+01 4.063263702392578125e+01 2.994602775573730469e+01 2.028665351867675781e+01 4.010613250732421875e+01 3.050981712341308594e+01 2.005989456176757812e+01 3.036986923217773438e+01
1.120000004768371582e+00 1.389130592346191406e+00 3.004992485046386719e+01 4.072121047973632812e+01 2.994602203369140625e+01 2.033797264099121094e+01 4.010167694091796875e+01 3.057980918884277344e+01 2.006442642211914062e+01 3.043970108032226562e+01
1.259999990463256836e+00 1.555324435234069824e+00 3.004994201660156250e+01 4.080978775024414062e+01 2.994601821899414062e+01 2.038928794860839844e+01 4.009724426269531250e+01 3.064980125427246094e+01 2.006893730163574219e+01 3.050953483581542969e+01
1.399999976158142090e+00 1.719927549362182617e+00 3.004995918273925781e+01 4.089836502075195312e+01 2.994601440429687500e+01 2.044060134887695312e+01 4.009283447265625000e+01 3.071979331970214844e+01 2.007342529296875000e+01 3.057936477661132812e+01
1.539999961853027344e+00 1.882958650588989258e+00 3.004997444152832031e+01 4.098694610595703125e+01 2.994601058959960938e+01 2.049191284179687500e+01 4.008843994140625000e+01 3.078978729248046875e+01 2.007789421081542969e+01 3.064919662475585938e+01
1.679999947547912598e+00 2.044435739517211914e+00 3.004999160766601562e+01 4.107552719116210938e+01 2.994600677490234375e+01 2.054322052001953125e+01 4.008406829833984375e+01 3.085978317260742188e+01 2.008234024047851562e+01 3.071902656555175781e+01
1.820000052452087402e+00 2.204376935958862305e+00 3.005000686645507812e+01 4.116411209106445312e+01 2.994600296020507812e+01 2.059452629089355469e+01 4.007971572875976562e+01 3.092977905273437500e+01 2.008676528930664062e+01 3.078885459899902344e+01
1.960000038146972656e+00 2.362799882888793945e+00 3.005002212524414062e+01 4.125269699096679688e+01 2.994599914550781250e+01 2.064582824707031250e+01 4.007538604736328125e+01 3.099977493286132812e+01 2.009116935729980469e+01 3.085868263244628906e+01
2.099999904632568359e+00 2.519722461700439453e+00 3.005003738403320312e+01 4.134128570556640625e+01 2.994599723815917969e+01 2.069713020324707031e+01 4.007107162475585938e+01 3.106977081298828125e+01 2.009555244445800781e+01 3.092850875854492188e+01
2.240000009536743164e+00 2.675161361694335938e+00 3.005005264282226562e+01 4.142987823486328125e+01 2.994599533081054688e+01 2.074842834472656250e+01 4.006678009033203125e+01 3.113976860046386719e+01 2.009991645812988281e+01 3.099833488464355469e+01
2.380000114440917969e+00 2.829133749008178711e+00 3.005006790161132812e+01 4.151847076416015625e+01 2.994599151611328125e+01 2.079972267150878906e+01 4.006250381469726562e+01 3.120976829528808594e+01 2.010425949096679688e+01 3.106816101074218750e+01
2.519999980926513672e+00 2.981656551361083984e+00 3.005008125305175781e+01 4.160706710815429688e+01 2.994598960876464844e+01 2.085101509094238281e+01 4.005825042724609375e+01 3.127976799011230469e+01 2.010858154296875000e+01 3.113798522949218750e+01
2.660000085830688477e+00 3.132746219635009766e+00 3.005009460449218750e+01 4.169566345214843750e+01 2.994598770141601562e+01 2.090230560302734375e+01 4.005401229858398438e+01 3.134976768493652344e+01 2.011288452148437500e+01 3.120780754089355469e+01
2.799999952316284180e+00 3.282418727874755859e+00 3.005010795593261719e+01 4.178426361083984375e+01 2.994598770141601562e+01 2.095359230041503906e+01 4.004979324340820312e+01 3.141976737976074219e+01 2.011716842651367188e+01 3.127763175964355469e+01
2.940000057220458984e+00 3.430690526962280273e+00 3.005012130737304688e+01 4.187286376953125000e+01 2.994598579406738281e+01 2.100487899780273438e+01 4.004559326171875000e+01 3.148976898193359375e+01 2.012143325805664062e+01 3.134745216369628906e+01
3.079999923706054688e+00 3.577577114105224609e+00 3.005013465881347656e+01 4.196146774291992188e+01 2.994598388671875000e+01 2.105615997314453125e+01 4.004141235351562500e+01 3.155977058410644531e+01 2.012567901611328125e+01 3.141727447509765625e+01
3.220000028610229492e+00 3.723094224929809570e+00 3.005014801025390625e+01 4.205007171630859375e+01 2.994598388671875000e+01 2.110744094848632812e+01 4.003724670410156250e+01 3.162977409362792969e+01 2.012990379333496094e+01 3.148709297180175781e+01
3.359999895095825195e+00 3.867257356643676758e+00 3.005015945434570312e+01 4.213867950439453125e+01 2.994598388671875000e+01 2.115871810913085938e+01 4.003310394287109375e+01 3.169977760314941406e+01 2.013411140441894531e+01 3.155691337585449219e+01
3.500000000000000000e+00 4.010081291198730469e+00 3.005017280578613281e+01 4.222729110717773438e+01 2.994598388671875000e+01 2.120999145507812500e+01 4.002897262573242188e+01 3.176978111267089844e+01 2.013829994201660156e+01 3.162673187255859375e+01
