Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.5, 5.5, 0.224775), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.5, 5.5, 0.224775), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.5, 5.5, 0.224775), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.5, 5.5, 0.224775), u'Hard')]
Displacement Force P3-x P3-y P1-x P1-y P2-x P2-y P4-x P4-y
0.000000000000000000e+00 -0.000000000000000000e+00 3.013381958007812500e+01 3.997105789184570312e+01 2.998190879821777344e+01 2.003344535827636719e+01 3.984204101562500000e+01 3.006662750244140625e+01 1.997452926635742188e+01 3.013587188720703125e+01
8.399999886751174927e-02 1.983837783336639404e-01 3.013384056091308594e+01 4.002085876464843750e+01 2.998193740844726562e+01 2.006765747070312500e+01 3.984110641479492188e+01 3.010882568359375000e+01 1.997547149658203125e+01 3.017789077758789062e+01
1.679999977350234985e-01 3.943910300731658936e-01 3.013386154174804688e+01 4.007067108154296875e+01 2.998196792602539062e+01 2.010185623168945312e+01 3.984017181396484375e+01 3.015102577209472656e+01 1.997641181945800781e+01 3.021991157531738281e+01
2.520000040531158447e-01 5.880557298660278320e-01 3.013388252258300781e+01 4.012049484252929688e+01 2.998199653625488281e+01 2.013604164123535156e+01 3.983924102783203125e+01 3.019322586059570312e+01 1.997735023498535156e+01 3.026193428039550781e+01
3.359999954700469971e-01 7.794166207313537598e-01 3.013390159606933594e+01 4.017033386230468750e+01 2.998202705383300781e+01 2.017021369934082031e+01 3.983831405639648438e+01 3.023542594909667969e+01 1.997828483581542969e+01 3.030395507812500000e+01
4.199999868869781494e-01 9.685100317001342773e-01 3.013392257690429688e+01 4.022018432617187500e+01 2.998205566406250000e+01 2.020437240600585938e+01 3.983738708496093750e+01 3.027762794494628906e+01 1.997921752929687500e+01 3.034597778320312500e+01
5.040000081062316895e-01 1.155371308326721191e+00 3.013394355773925781e+01 4.027005004882812500e+01 2.998208618164062500e+01 2.023851776123046875e+01 3.983646774291992188e+01 3.031982994079589844e+01 1.998014831542968750e+01 3.038800239562988281e+01
5.879999995231628418e-01 1.340035319328308105e+00 3.013396263122558594e+01 4.031992721557617188e+01 2.998211479187011719e+01 2.027264976501464844e+01 3.983554840087890625e+01 3.036203193664550781e+01 1.998107528686523438e+01 3.043002700805664062e+01
6.719999909400939941e-01 1.522536039352416992e+00 3.013398361206054688e+01 4.036981582641601562e+01 2.998214340209960938e+01 2.030677032470703125e+01 3.983463287353515625e+01 3.040423583984375000e+01 1.998200035095214844e+01 3.047205162048339844e+01
7.559999823570251465e-01 1.702907085418701172e+00 3.013400268554687500e+01 4.041971588134765625e+01 2.998217391967773438e+01 2.034087753295898438e+01 3.983371734619140625e+01 3.044643783569335938e+01 1.998292350769042969e+01 3.051407814025878906e+01
8.399999737739562988e-01 1.881181120872497559e+00 3.013402175903320312e+01 4.046963119506835938e+01 2.998220252990722656e+01 2.037497138977050781e+01 3.983280563354492188e+01 3.048864173889160156e+01 1.998384284973144531e+01 3.055610656738281250e+01
9.240000247955322266e-01 2.057390213012695312e+00 3.013404083251953125e+01 4.051955795288085938e+01 2.998223114013671875e+01 2.040905189514160156e+01 3.983189773559570312e+01 3.053084754943847656e+01 1.998476028442382812e+01 3.059813308715820312e+01
1.008000016212463379e+00 2.231565952301025391e+00 3.013406181335449219e+01 4.056949615478515625e+01 2.998225975036621094e+01 2.044311904907226562e+01 3.983099365234375000e+01 3.057305145263671875e+01 1.998567581176757812e+01 3.064016342163085938e+01
