Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.5, 5.5, 0.54944999999999999), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.5, 5.5, 0.54944999999999999), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.5, 5.5, 0.54944999999999999), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.5, 5.5, 0.54944999999999999), u'Hard')]
Displacement Force P1-x P1-y P2-x P2-y P4-x P4-y P3-x P3-y
0.000000000000000000e+00 -0.000000000000000000e+00 3.004052925109863281e+01 1.998597717285156250e+01 4.000895309448242188e+01 3.007853126525878906e+01 1.994849586486816406e+01 2.997643280029296875e+01 3.002560615539550781e+01 4.005446624755859375e+01
8.399999886751174927e-02 2.120255827903747559e-01 3.004057312011718750e+01 2.002051734924316406e+01 4.000826644897460938e+01 3.012076950073242188e+01 1.994919013977050781e+01 3.001825904846191406e+01 3.002560997009277344e+01 4.010397720336914062e+01
1.679999977350234985e-01 4.214067459106445312e-01 3.004061698913574219e+01 2.005504608154296875e+01 4.000757980346679688e+01 3.016300773620605469e+01 1.994988250732421875e+01 3.006008529663085938e+01 3.002561378479003906e+01 4.015350341796875000e+01
2.520000040531158447e-01 6.281827092170715332e-01 3.004066085815429688e+01 2.008956336975097656e+01 4.000689697265625000e+01 3.020524597167968750e+01 1.995057296752929688e+01 3.010191154479980469e+01 3.002561759948730469e+01 4.020304107666015625e+01
3.359999954700469971e-01 8.323971629142761230e-01 3.004070281982421875e+01 2.012406730651855469e+01 4.000621795654296875e+01 3.024748611450195312e+01 1.995126152038574219e+01 3.014373779296875000e+01 3.002562332153320312e+01 4.025258636474609375e+01
4.199999868869781494e-01 1.034091234207153320e+00 3.004074668884277344e+01 2.015855979919433594e+01 4.000554275512695312e+01 3.028972434997558594e+01 1.995194625854492188e+01 3.018556594848632812e+01 3.002562713623046875e+01 4.030214691162109375e+01
5.040000081062316895e-01 1.233305096626281738e+00 3.004078865051269531e+01 2.019304084777832031e+01 4.000486755371093750e+01 3.033196258544921875e+01 1.995263099670410156e+01 3.022739219665527344e+01 3.002563285827636719e+01 4.035171890258789062e+01
5.879999995231628418e-01 1.430078268051147461e+00 3.004083251953125000e+01 2.022751045227050781e+01 4.000419235229492188e+01 3.037420272827148438e+01 1.995331192016601562e+01 3.026922035217285156e+01 3.002563667297363281e+01 4.040130233764648438e+01
6.719999909400939941e-01 1.624449372291564941e+00 3.004087448120117188e+01 2.026196861267089844e+01 4.000352096557617188e+01 3.041644096374511719e+01 1.995399093627929688e+01 3.031104850769042969e+01 3.002564239501953125e+01 4.045089340209960938e+01
7.559999823570251465e-01 1.816456317901611328e+00 3.004091644287109375e+01 2.029641532897949219e+01 4.000285339355468750e+01 3.045868110656738281e+01 1.995466613769531250e+01 3.035287666320800781e+01 3.002564620971679688e+01 4.050049972534179688e+01
8.399999737739562988e-01 2.006136417388916016e+00 3.004095649719238281e+01 2.033085060119628906e+01 4.000218963623046875e+01 3.050092124938964844e+01 1.995534133911132812e+01 3.039470481872558594e+01 3.002565193176269531e+01 4.055011749267578125e+01
9.240000247955322266e-01 2.193525552749633789e+00 3.004099845886230469e+01 2.036527252197265625e+01 4.000152587890625000e+01 3.054315948486328125e+01 1.995601272583007812e+01 3.043653297424316406e+01 3.002565765380859375e+01 4.059974670410156250e+01
1.008000016212463379e+00 2.378659963607788086e+00 3.004104042053222656e+01 2.039968490600585938e+01 4.000086212158203125e+01 3.058539962768554688e+01 1.995668411254882812e+01 3.047836112976074219e+01 3.002566337585449219e+01 4.064938735961914062e+01
1.092000007629394531e+00 2.561574459075927734e+00 3.004108047485351562e+01 2.043408393859863281e+01 4.000020217895507812e+01 3.062763786315917969e+01 1.995735168457031250e+01 3.052019119262695312e+01 3.002566909790039062e+01 4.069903945922851562e+01
1.175999999046325684e+00 2.742303371429443359e+00 3.004112243652343750e+01 2.046847343444824219e+01 3.999954605102539062e+01 3.066987800598144531e+01 1.995801734924316406e+01 3.056202125549316406e+01 3.002567481994628906e+01 4.074869918823242188e+01
1.259999990463256836e+00 2.920880079269409180e+00 3.004116249084472656e+01 2.050284957885742188e+01 3.999888992309570312e+01 3.071211814880371094e+01 1.995868110656738281e+01 3.060385131835937500e+01 3.002568054199218750e+01 4.079837417602539062e+01
1.343999981880187988e+00 3.097337961196899414e+00 3.004120254516601562e+01 2.053721427917480469e+01 3.999823760986328125e+01 3.075435638427734375e+01 1.995934295654296875e+01 3.064568138122558594e+01 3.002568626403808594e+01 4.084806060791015625e+01
1.427999973297119141e+00 3.271708965301513672e+00 3.004124259948730469e+01 2.057156944274902344e+01 3.999758529663085938e+01 3.079659652709960938e+01 1.996000289916992188e+01 3.068751335144042969e+01 3.002569198608398438e+01 4.089775848388671875e+01
1.511999964714050293e+00 3.444025278091430664e+00 3.004128074645996094e+01 2.060591125488281250e+01 3.999693679809570312e+01 3.083883476257324219e+01 1.996065902709960938e+01 3.072934532165527344e+01 3.002569961547851562e+01 4.094746398925781250e+01
1.595999956130981445e+00 3.614317655563354492e+00 3.004132080078125000e+01 2.064024162292480469e+01 3.999629211425781250e+01 3.088107490539550781e+01 1.996131515502929688e+01 3.077117729187011719e+01 3.002570533752441406e+01 4.099718475341796875e+01
1.679999947547912598e+00 3.782616615295410156e+00 3.004136085510253906e+01 2.067456245422363281e+01 3.999564743041992188e+01 3.092331314086914062e+01 1.996196937561035156e+01 3.081300926208496094e+01 3.002571105957031250e+01 4.104691314697265625e+01
1.764000058174133301e+00 3.948952198028564453e+00 3.004139900207519531e+01 2.070886993408203125e+01 3.999500274658203125e+01 3.096555137634277344e+01 1.996261978149414062e+01 3.085484313964843750e+01 3.002571868896484375e+01 4.109665679931640625e+01
1.848000049591064453e+00 4.113353729248046875e+00 3.004143714904785156e+01 2.074316787719726562e+01 3.999436187744140625e+01 3.100779151916503906e+01 1.996327018737792969e+01 3.089667701721191406e+01 3.002572441101074219e+01 4.114640808105468750e+01
1.932000041007995605e+00 4.275850296020507812e+00 3.004147529602050781e+01 2.077745437622070312e+01 3.999372482299804688e+01 3.105002975463867188e+01 1.996391868591308594e+01 3.093851089477539062e+01 3.002573204040527344e+01 4.119617462158203125e+01
2.016000032424926758e+00 4.436470031738281250e+00 3.004151344299316406e+01 2.081172943115234375e+01 3.999308776855468750e+01 3.109226799011230469e+01 1.996456336975097656e+01 3.098034477233886719e+01 3.002573966979980469e+01 4.124594879150390625e+01
2.099999904632568359e+00 4.595240116119384766e+00 3.004155158996582031e+01 2.084599113464355469e+01 3.999245452880859375e+01 3.113450622558593750e+01 1.996520805358886719e+01 3.102218055725097656e+01 3.002574539184570312e+01 4.129573440551757812e+01
2.184000015258789062e+00 4.752188682556152344e+00 3.004158973693847656e+01 2.088024330139160156e+01 3.999182128906250000e+01 3.117674255371093750e+01 1.996584892272949219e+01 3.106401634216308594e+01 3.002575302124023438e+01 4.134553146362304688e+01
2.267999887466430664e+00 4.907341957092285156e+00 3.004162788391113281e+01 2.091448593139648438e+01 3.999119186401367188e+01 3.121898078918457031e+01 1.996648979187011719e+01 3.110585403442382812e+01 3.002576065063476562e+01 4.139533996582031250e+01
2.351999998092651367e+00 5.060726165771484375e+00 3.004166412353515625e+01 2.094871520996093750e+01 3.999056243896484375e+01 3.126121902465820312e+01 1.996712875366210938e+01 3.114768981933593750e+01 3.002576828002929688e+01 4.144515991210937500e+01
2.436000108718872070e+00 5.212367057800292969e+00 3.004170036315917969e+01 2.098293304443359375e+01 3.998993301391601562e+01 3.130345535278320312e+01 1.996776390075683594e+01 3.118952751159667969e+01 3.002577590942382812e+01 4.149499130249023438e+01
2.519999980926513672e+00 5.362289905548095703e+00 3.004173851013183594e+01 2.101714134216308594e+01 3.998930740356445312e+01 3.134569358825683594e+01 1.996839904785156250e+01 3.123136711120605469e+01 3.002578353881835938e+01 4.154483413696289062e+01
2.604000091552734375e+00 5.510519504547119141e+00 3.004177474975585938e+01 2.105133819580078125e+01 3.998868560791015625e+01 3.138792991638183594e+01 1.996903228759765625e+01 3.127320480346679688e+01 3.002579116821289062e+01 4.159468460083007812e+01
2.687999963760375977e+00 5.657080650329589844e+00 3.004181098937988281e+01 2.108552360534667969e+01 3.998806381225585938e+01 3.143016624450683594e+01 1.996966361999511719e+01 3.131504440307617188e+01 3.002579879760742188e+01 4.164454650878906250e+01
2.772000074386596680e+00 5.801996231079101562e+00 3.004184532165527344e+01 2.111969757080078125e+01 3.998744201660156250e+01 3.147240257263183594e+01 1.997029304504394531e+01 3.135688591003417969e+01 3.002580642700195312e+01 4.169442367553710938e+01
