Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.5, 5.5, 0.82417499999999999), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.5, 5.5, 0.82417499999999999), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.5, 5.5, 0.82417499999999999), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.5, 5.5, 0.82417499999999999), u'Hard')]
Displacement Force P2-x P2-y P1-x P1-y P4-x P4-y P3-x P3-y
0.000000000000000000e+00 -0.000000000000000000e+00 4.000802612304687500e+01 2.998225593566894531e+01 3.006967735290527344e+01 1.997351646423339844e+01 2.009442138671875000e+01 2.990652084350585938e+01 3.013737106323242188e+01 4.011692047119140625e+01
8.399999886751174927e-02 2.325777709484100342e-01 4.000750350952148438e+01 3.002440261840820312e+01 3.006974029541015625e+01 2.000857543945312500e+01 2.009491729736328125e+01 2.994822120666503906e+01 3.013743972778320312e+01 4.016598892211914062e+01
1.679999977350234985e-01 4.620871543884277344e-01 4.000698089599609375e+01 3.006654739379882812e+01 3.006980323791503906e+01 2.004362678527832031e+01 2.009540939331054688e+01 2.998992156982421875e+01 3.013750839233398438e+01 4.021506500244140625e+01
2.520000040531158447e-01 6.885762810707092285e-01 4.000646591186523438e+01 3.010869216918945312e+01 3.006986618041992188e+01 2.007866859436035156e+01 2.009590148925781250e+01 3.003162193298339844e+01 3.013757705688476562e+01 4.026414871215820312e+01
3.359999954700469971e-01 9.120969176292419434e-01 4.000594711303710938e+01 3.015083694458007812e+01 3.006992912292480469e+01 2.011370086669921875e+01 2.009638977050781250e+01 3.007332038879394531e+01 3.013764572143554688e+01 4.031324005126953125e+01
4.199999868869781494e-01 1.132698297500610352e+00 4.000543212890625000e+01 3.019298171997070312e+01 3.006999015808105469e+01 2.014872550964355469e+01 2.009687423706054688e+01 3.011501884460449219e+01 3.013771438598632812e+01 4.036233901977539062e+01
5.040000081062316895e-01 1.350428581237792969e+00 4.000492095947265625e+01 3.023512649536132812e+01 3.007005119323730469e+01 2.018374061584472656e+01 2.009735870361328125e+01 3.015671539306640625e+01 3.013778495788574219e+01 4.041144943237304688e+01
5.879999995231628418e-01 1.565335035324096680e+00 4.000440979003906250e+01 3.027727127075195312e+01 3.007011222839355469e+01 2.021874809265136719e+01 2.009784126281738281e+01 3.019841384887695312e+01 3.013785362243652344e+01 4.046056365966796875e+01
6.719999909400939941e-01 1.777463793754577637e+00 4.000390243530273438e+01 3.031941604614257812e+01 3.007017135620117188e+01 2.025374603271484375e+01 2.009832000732421875e+01 3.024011039733886719e+01 3.013792419433593750e+01 4.050968551635742188e+01
7.559999823570251465e-01 1.986860156059265137e+00 4.000339889526367188e+01 3.036155891418457031e+01 3.007023048400878906e+01 2.028873443603515625e+01 2.009879684448242188e+01 3.028180503845214844e+01 3.013799285888671875e+01 4.055881881713867188e+01
