Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.5, 5.5, 0.17482500000000001), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.5, 5.5, 0.17482500000000001), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.5, 5.5, 0.17482500000000001), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.5, 5.5, 0.17482500000000001), u'Hard')]
Displacement Force P1-x P1-y P4-x P4-y P3-x P3-y P2-x P2-y
0.000000000000000000e+00 -0.000000000000000000e+00 2.997791671752929688e+01 2.007241439819335938e+01 1.989610862731933594e+01 2.999666213989257812e+01 2.990653228759765625e+01 4.009485626220703125e+01 4.009452819824218750e+01 3.000740623474121094e+01
8.399999886751174927e-02 1.967604011297225952e-01 2.997796058654785156e+01 2.010662269592285156e+01 1.989698219299316406e+01 3.003852653503417969e+01 2.990651130676269531e+01 4.014482498168945312e+01 4.009365463256835938e+01 3.004954719543457031e+01
1.679999977350234985e-01 3.911755383014678955e-01 2.997800254821777344e+01 2.014081573486328125e+01 1.989785194396972656e+01 3.008039093017578125e+01 2.990649032592773438e+01 4.019481277465820312e+01 4.009278106689453125e+01 3.009168624877929688e+01
2.520000040531158447e-01 5.832787752151489258e-01 2.997804641723632812e+01 2.017499732971191406e+01 1.989871978759765625e+01 3.012225532531738281e+01 2.990646934509277344e+01 4.024480819702148438e+01 4.009191131591796875e+01 3.013382530212402344e+01
3.359999954700469971e-01 7.731084227561950684e-01 2.997808837890625000e+01 2.020916557312011719e+01 1.989958381652832031e+01 3.016412162780761719e+01 2.990644836425781250e+01 4.029482269287109375e+01 4.009104537963867188e+01 3.017596626281738281e+01
4.199999868869781494e-01 9.607000350952148438e-01 2.997813224792480469e+01 2.024331855773925781e+01 1.990044784545898438e+01 3.020598602294921875e+01 2.990642738342285156e+01 4.034485244750976562e+01 4.009017944335937500e+01 3.021810340881347656e+01
5.040000081062316895e-01 1.146088600158691406e+00 2.997817420959472656e+01 2.027746009826660156e+01 1.990130805969238281e+01 3.024785232543945312e+01 2.990640830993652344e+01 4.039489364624023438e+01 4.008931732177734375e+01 3.026024246215820312e+01
5.879999995231628418e-01 1.329308271408081055e+00 2.997821807861328125e+01 2.031158828735351562e+01 1.990216636657714844e+01 3.028972053527832031e+01 2.990638732910156250e+01 4.044495010375976562e+01 4.008845520019531250e+01 3.030238151550292969e+01
6.719999909400939941e-01 1.510392785072326660e+00 2.997826004028320312e+01 2.034570312500000000e+01 1.990302085876464844e+01 3.033158683776855469e+01 2.990636825561523438e+01 4.049501800537109375e+01 4.008760070800781250e+01 3.034451866149902344e+01
7.559999823570251465e-01 1.689374923706054688e+00 2.997830200195312500e+01 2.037980651855468750e+01 1.990387535095214844e+01 3.037345504760742188e+01 2.990634918212890625e+01 4.054510116577148438e+01 4.008674240112304688e+01 3.038665580749511719e+01
8.399999737739562988e-01 1.866286873817443848e+00 2.997834587097167969e+01 2.041389465332031250e+01 1.990472602844238281e+01 3.041532325744628906e+01 2.990632820129394531e+01 4.059519958496093750e+01 4.008589172363281250e+01 3.042879295349121094e+01
9.240000247955322266e-01 2.041160583496093750e+00 2.997838783264160156e+01 2.044797134399414062e+01 1.990557289123535156e+01 3.045719146728515625e+01 2.990630912780761719e+01 4.064531326293945312e+01 4.008504104614257812e+01 3.047092819213867188e+01
1.008000016212463379e+00 2.214026689529418945e+00 2.997843170166015625e+01 2.048203468322753906e+01 1.990641975402832031e+01 3.049906158447265625e+01 2.990629005432128906e+01 4.069543838500976562e+01 4.008419418334960938e+01 3.051306343078613281e+01
1.092000007629394531e+00 2.384915828704833984e+00 2.997847366333007812e+01 2.051608657836914062e+01 1.990726280212402344e+01 3.054093170166015625e+01 2.990627098083496094e+01 4.074557876586914062e+01 4.008334732055664062e+01 3.055519866943359375e+01
1.175999999046325684e+00 2.553858041763305664e+00 2.997851562500000000e+01 2.055012512207031250e+01 1.990810585021972656e+01 3.058280181884765625e+01 2.990625381469726562e+01 4.079573059082031250e+01 4.008250427246093750e+01 3.059733390808105469e+01
1.259999990463256836e+00 2.720882177352905273e+00 2.997855949401855469e+01 2.058415031433105469e+01 1.990894317626953125e+01 3.062467193603515625e+01 2.990623474121093750e+01 4.084589767456054688e+01 4.008166122436523438e+01 3.063946723937988281e+01
1.343999981880187988e+00 2.886017084121704102e+00 2.997860145568847656e+01 2.061816406250000000e+01 1.990978050231933594e+01 3.066654396057128906e+01 2.990621757507324219e+01 4.089607620239257812e+01 4.008082580566406250e+01 3.068160057067871094e+01
1.427999973297119141e+00 3.049290895462036133e+00 2.997864341735839844e+01 2.065216445922851562e+01 1.991061592102050781e+01 3.070841598510742188e+01 2.990619850158691406e+01 4.094626998901367188e+01 4.007998657226562500e+01 3.072373390197753906e+01
1.511999964714050293e+00 3.210731267929077148e+00 2.997868537902832031e+01 2.068615150451660156e+01 1.991144752502441406e+01 3.075028991699218750e+01 2.990618133544921875e+01 4.099647903442382812e+01 4.007915496826171875e+01 3.076586532592773438e+01
1.595999956130981445e+00 3.370365619659423828e+00 2.997872924804687500e+01 2.072012710571289062e+01 1.991227722167968750e+01 3.079216384887695312e+01 2.990616416931152344e+01 4.104669952392578125e+01 4.007832336425781250e+01 3.080799674987792969e+01
1.679999947547912598e+00 3.528219938278198242e+00 2.997877120971679688e+01 2.075409126281738281e+01 1.991310501098632812e+01 3.083403778076171875e+01 2.990614700317382812e+01 4.109693527221679688e+01 4.007749176025390625e+01 3.085012817382812500e+01
1.764000058174133301e+00 3.684320688247680664e+00 2.997881317138671875e+01 2.078804206848144531e+01 1.991393089294433594e+01 3.087591171264648438e+01 2.990612983703613281e+01 4.114718246459960938e+01 4.007666397094726562e+01 3.089225959777832031e+01
1.848000049591064453e+00 3.838693380355834961e+00 2.997885513305664062e+01 2.082198143005371094e+01 1.991475486755371094e+01 3.091778755187988281e+01 2.990611267089843750e+01 4.119744110107421875e+01 4.007583999633789062e+01 3.093438911437988281e+01
1.932000041007995605e+00 3.991363048553466797e+00 2.997889709472656250e+01 2.085590744018554688e+01 1.991557502746582031e+01 3.095966529846191406e+01 2.990609550476074219e+01 4.124771499633789062e+01 4.007501602172851562e+01 3.097651863098144531e+01
2.016000032424926758e+00 4.142354488372802734e+00 2.997893905639648438e+01 2.088982200622558594e+01 1.991639518737792969e+01 3.100154113769531250e+01 2.990608024597167969e+01 4.129800415039062500e+01 4.007419586181640625e+01 3.101864624023437500e+01
2.099999904632568359e+00 4.291691780090332031e+00 2.997898101806640625e+01 2.092372322082519531e+01 1.991721153259277344e+01 3.104341888427734375e+01 2.990606307983398438e+01 4.134830474853515625e+01 4.007337570190429688e+01 3.106077384948730469e+01
2.184000015258789062e+00 4.439398765563964844e+00 2.997902297973632812e+01 2.095761489868164062e+01 1.991802597045898438e+01 3.108529853820800781e+01 2.990604782104492188e+01 4.139861679077148438e+01 4.007255935668945312e+01 3.110290145874023438e+01
2.267999887466430664e+00 4.585498809814453125e+00 2.997906494140625000e+01 2.099149322509765625e+01 1.991883850097656250e+01 3.112717819213867188e+01 2.990603256225585938e+01 4.144894409179687500e+01 4.007174682617187500e+01 3.114502716064453125e+01
2.351999998092651367e+00 4.730014801025390625e+00 2.997910690307617188e+01 2.102535820007324219e+01 1.991964912414550781e+01 3.116905784606933594e+01 2.990601730346679688e+01 4.149928283691406250e+01 4.007093429565429688e+01 3.118715286254882812e+01
2.436000108718872070e+00 4.872968673706054688e+00 2.997914695739746094e+01 2.105921363830566406e+01 1.992045783996582031e+01 3.121093940734863281e+01 2.990600204467773438e+01 4.154963302612304688e+01 4.007012176513671875e+01 3.122927856445312500e+01
2.519999980926513672e+00 5.014383316040039062e+00 2.997918891906738281e+01 2.109305572509765625e+01 1.992126464843750000e+01 3.125282096862792969e+01 2.990598678588867188e+01 4.159999847412109375e+01 4.006931304931640625e+01 3.127140235900878906e+01
