Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.5, 5.5, 0.44955000000000001), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.5, 5.5, 0.44955000000000001), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.5, 5.5, 0.44955000000000001), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.5, 5.5, 0.44955000000000001), u'Hard')]
Displacement Force P3-x P3-y P4-x P4-y P1-x P1-y P2-x P2-y
0.000000000000000000e+00 -0.000000000000000000e+00 3.003433609008789062e+01 3.987377929687500000e+01 2.000271606445312500e+01 2.998542022705078125e+01 2.991076850891113281e+01 1.993232727050781250e+01 4.007567977905273438e+01 2.997229385375976562e+01
8.399999886751174927e-02 2.071060985326766968e-01 3.003426361083984375e+01 3.992321395874023438e+01 2.000349807739257812e+01 3.002726364135742188e+01 2.991073036193847656e+01 1.996666336059570312e+01 4.007491302490234375e+01 3.001440238952636719e+01
1.679999977350234985e-01 4.116654694080352783e-01 3.003418922424316406e+01 3.997266006469726562e+01 2.000427627563476562e+01 3.006910705566406250e+01 2.991069030761718750e+01 2.000098800659179688e+01 4.007415008544921875e+01 3.005651092529296875e+01
2.520000040531158447e-01 6.137154102325439453e-01 3.003411674499511719e+01 4.002212142944335938e+01 2.000505256652832031e+01 3.011095046997070312e+01 2.991065216064453125e+01 2.003529930114746094e+01 4.007338714599609375e+01 3.009861946105957031e+01
3.359999954700469971e-01 8.132978081703186035e-01 3.003404426574707031e+01 4.007159042358398438e+01 2.000582504272460938e+01 3.015279388427734375e+01 2.991061210632324219e+01 2.006959724426269531e+01 4.007262802124023438e+01 3.014072799682617188e+01
4.199999868869781494e-01 1.010451912879943848e+00 3.003397178649902344e+01 4.012107086181640625e+01 2.000659561157226562e+01 3.019463729858398438e+01 2.991057395935058594e+01 2.010388565063476562e+01 4.007187271118164062e+01 3.018283462524414062e+01
5.040000081062316895e-01 1.205216407775878906e+00 3.003389739990234375e+01 4.017056655883789062e+01 2.000736427307128906e+01 3.023648071289062500e+01 2.991053390502929688e+01 2.013816070556640625e+01 4.007111740112304688e+01 3.022494125366210938e+01
5.879999995231628418e-01 1.397628664970397949e+00 3.003382492065429688e+01 4.022006988525390625e+01 2.000813102722167969e+01 3.027832412719726562e+01 2.991049575805664062e+01 2.017242431640625000e+01 4.007036590576171875e+01 3.026704788208007812e+01
6.719999909400939941e-01 1.587725996971130371e+00 3.003375244140625000e+01 4.026958847045898438e+01 2.000889396667480469e+01 3.032016944885253906e+01 2.991045570373535156e+01 2.020667457580566406e+01 4.006961441040039062e+01 3.030915260314941406e+01
7.559999823570251465e-01 1.775544524192810059e+00 3.003368186950683594e+01 4.031911468505859375e+01 2.000965690612792969e+01 3.036201286315917969e+01 2.991041755676269531e+01 2.024091339111328125e+01 4.006886672973632812e+01 3.035125923156738281e+01
8.399999737739562988e-01 1.961119651794433594e+00 3.003360939025878906e+01 4.036865615844726562e+01 2.001041603088378906e+01 3.040385627746582031e+01 2.991037750244140625e+01 2.027514076232910156e+01 4.006811904907226562e+01 3.039336204528808594e+01
9.240000247955322266e-01 2.144486427307128906e+00 3.003353691101074219e+01 4.041820526123046875e+01 2.001117134094238281e+01 3.044570159912109375e+01 2.991033935546875000e+01 2.030935668945312500e+01 4.006737899780273438e+01 3.043546676635742188e+01
1.008000016212463379e+00 2.325678825378417969e+00 3.003346443176269531e+01 4.046776962280273438e+01 2.001192665100097656e+01 3.048754692077636719e+01 2.991029930114746094e+01 2.034355926513671875e+01 4.006663513183593750e+01 3.047756958007812500e+01
1.092000007629394531e+00 2.504730463027954102e+00 3.003339195251464844e+01 4.051734161376953125e+01 2.001267814636230469e+01 3.052939033508300781e+01 2.991026115417480469e+01 2.037775230407714844e+01 4.006589889526367188e+01 3.051967239379882812e+01
1.175999999046325684e+00 2.681674242019653320e+00 3.003332138061523438e+01 4.056692504882812500e+01 2.001342773437500000e+01 3.057123565673828125e+01 2.991022109985351562e+01 2.041193199157714844e+01 4.006516265869140625e+01 3.056177330017089844e+01
1.259999990463256836e+00 2.856542110443115234e+00 3.003324890136718750e+01 4.061652374267578125e+01 2.001417541503906250e+01 3.061308097839355469e+01 2.991018295288085938e+01 2.044610023498535156e+01 4.006442642211914062e+01 3.060387420654296875e+01
1.343999981880187988e+00 3.029365539550781250e+00 3.003317832946777344e+01 4.066613006591796875e+01 2.001492118835449219e+01 3.065492630004882812e+01 2.991014289855957031e+01 2.048025703430175781e+01 4.006369400024414062e+01 3.064597511291503906e+01
1.427999973297119141e+00 3.200176000595092773e+00 3.003310585021972656e+01 4.071574783325195312e+01 2.001566314697265625e+01 3.069677352905273438e+01 2.991010475158691406e+01 2.051440048217773438e+01 4.006296157836914062e+01 3.068807601928710938e+01
1.511999964714050293e+00 3.369003295898437500e+00 3.003303527832031250e+01 4.076538085937500000e+01 2.001640510559082031e+01 3.073861885070800781e+01 2.991006469726562500e+01 2.054853439331054688e+01 4.006223678588867188e+01 3.073017501831054688e+01
1.595999956130981445e+00 3.535877704620361328e+00 3.003296470642089844e+01 4.081502151489257812e+01 2.001714324951171875e+01 3.078046607971191406e+01 2.991002655029296875e+01 2.058265495300292969e+01 4.006150817871093750e+01 3.077227210998535156e+01
1.679999947547912598e+00 3.700828075408935547e+00 3.003289222717285156e+01 4.086467361450195312e+01 2.001787948608398438e+01 3.082231330871582031e+01 2.990998649597167969e+01 2.061676597595214844e+01 4.006078338623046875e+01 3.081436920166015625e+01
1.764000058174133301e+00 3.863883256912231445e+00 3.003282165527343750e+01 4.091433334350585938e+01 2.001861381530761719e+01 3.086416053771972656e+01 2.990994834899902344e+01 2.065086364746093750e+01 4.006006240844726562e+01 3.085646629333496094e+01
1.848000049591064453e+00 4.025071620941162109e+00 3.003275108337402344e+01 4.096400833129882812e+01 2.001934432983398438e+01 3.090600776672363281e+01 2.990991020202636719e+01 2.068494987487792969e+01 4.005934143066406250e+01 3.089856147766113281e+01
1.932000041007995605e+00 4.184420108795166016e+00 3.003268051147460938e+01 4.101369476318359375e+01 2.002007484436035156e+01 3.094785499572753906e+01 2.990987014770507812e+01 2.071902656555175781e+01 4.005862426757812500e+01 3.094065666198730469e+01
2.016000032424926758e+00 4.341956615447998047e+00 3.003260993957519531e+01 4.106338882446289062e+01 2.002080345153808594e+01 3.098970413208007812e+01 2.990983200073242188e+01 2.075308990478515625e+01 4.005790710449218750e+01 3.098275184631347656e+01
2.099999904632568359e+00 4.497706890106201172e+00 3.003253936767578125e+01 4.111309814453125000e+01 2.002152824401855469e+01 3.103155136108398438e+01 2.990979194641113281e+01 2.078714179992675781e+01 4.005719375610351562e+01 3.102484512329101562e+01
2.184000015258789062e+00 4.651697635650634766e+00 3.003246879577636719e+01 4.116281509399414062e+01 2.002225112915039062e+01 3.107340049743652344e+01 2.990975379943847656e+01 2.082118225097656250e+01 4.005648040771484375e+01 3.106693840026855469e+01
