Length: 70.0
Width: 65.0
Thickness: 0.2
Parameters: [(u'sphylinder_projection', (5.0, 5.0, 0.0, 3.5, 5.5, 0.87412500000000004), u'Hard'), (u'sphylinder_projection', (15.0, 5.0, 90.0, 3.5, 5.5, 0.87412500000000004), u'Hard'), (u'sphylinder_projection', (15.0, 15.0, 0.0, 3.5, 5.5, 0.87412500000000004), u'Hard'), (u'sphylinder_projection', (5.0, 15.0, 90.0, 3.5, 5.5, 0.87412500000000004), u'Hard')]
Displacement Force P4-x P4-y P3-x P3-y P1-x P1-y P2-x P2-y
0.000000000000000000e+00 -0.000000000000000000e+00 1.998281478881835938e+01 2.993170928955078125e+01 3.003171730041503906e+01 3.998896026611328125e+01 2.987834930419921875e+01 2.001239776611328125e+01 3.986445236206054688e+01 2.998692893981933594e+01
8.399999886751174927e-02 2.386739403009414673e-01 1.998322296142578125e+01 2.997343444824218750e+01 3.003166007995605469e+01 4.003769683837890625e+01 2.987837600708007812e+01 2.004766464233398438e+01 3.986393737792968750e+01 3.002909469604492188e+01
1.679999977350234985e-01 4.741482138633728027e-01 1.998362922668457031e+01 3.001515960693359375e+01 3.003160476684570312e+01 4.008643722534179688e+01 2.987840080261230469e+01 2.008292388916015625e+01 3.986342239379882812e+01 3.007126235961914062e+01
2.520000040531158447e-01 7.064738273620605469e-01 1.998403358459472656e+01 3.005688476562500000e+01 3.003154754638671875e+01 4.013518905639648438e+01 2.987842559814453125e+01 2.011817741394042969e+01 3.986291122436523438e+01 3.011342811584472656e+01
3.359999954700469971e-01 9.357051849365234375e-01 1.998443603515625000e+01 3.009860801696777344e+01 3.003149223327636719e+01 4.018394470214843750e+01 2.987845039367675781e+01 2.015342521667480469e+01 3.986240386962890625e+01 3.015559577941894531e+01
4.199999868869781494e-01 1.161894202232360840e+00 1.998483657836914062e+01 3.014033317565917969e+01 3.003143692016601562e+01 4.023270797729492188e+01 2.987847518920898438e+01 2.018866729736328125e+01 3.986189651489257812e+01 3.019776344299316406e+01
5.040000081062316895e-01 1.385091423988342285e+00 1.998523521423339844e+01 3.018205833435058594e+01 3.003138351440429688e+01 4.028147888183593750e+01 2.987849998474121094e+01 2.022389984130859375e+01 3.986139297485351562e+01 3.023993110656738281e+01
5.879999995231628418e-01 1.605346679687500000e+00 1.998563003540039062e+01 3.022378349304199219e+01 3.003132820129394531e+01 4.033025741577148438e+01 2.987852287292480469e+01 2.025912857055664062e+01 3.986088943481445312e+01 3.028210067749023438e+01
6.719999909400939941e-01 1.822708606719970703e+00 1.998602485656738281e+01 3.026550865173339844e+01 3.003127479553222656e+01 4.037904357910156250e+01 2.987854766845703125e+01 2.029434967041015625e+01 3.986038970947265625e+01 3.032427024841308594e+01
7.559999823570251465e-01 2.037224769592285156e+00 1.998641777038574219e+01 3.030723381042480469e+01 3.003122329711914062e+01 4.042783737182617188e+01 2.987857055664062500e+01 2.032956504821777344e+01 3.985989379882812500e+01 3.036643791198730469e+01
8.399999737739562988e-01 2.248942136764526367e+00 1.998680877685546875e+01 3.034895896911621094e+01 3.003116989135742188e+01 4.047663497924804688e+01 2.987859344482421875e+01 2.036477279663085938e+01 3.985939788818359375e+01 3.040860748291015625e+01
9.240000247955322266e-01 2.457906007766723633e+00 1.998719787597656250e+01 3.039068412780761719e+01 3.003111839294433594e+01 4.052544021606445312e+01 2.987861633300781250e+01 2.039997482299804688e+01 3.985890579223632812e+01 3.045077896118164062e+01
1.008000016212463379e+00 2.664161682128906250e+00 1.998758506774902344e+01 3.043240928649902344e+01 3.003106689453125000e+01 4.057425308227539062e+01 2.987863731384277344e+01 2.043516921997070312e+01 3.985841369628906250e+01 3.049294853210449219e+01
1.092000007629394531e+00 2.867752552032470703e+00 1.998797035217285156e+01 3.047413444519042969e+01 3.003101539611816406e+01 4.062307739257812500e+01 2.987866020202636719e+01 2.047035789489746094e+01 3.985792541503906250e+01 3.053511810302734375e+01
1.175999999046325684e+00 3.068721771240234375e+00 1.998835372924804688e+01 3.051586151123046875e+01 3.003096389770507812e+01 4.067190170288085938e+01 2.987868118286132812e+01 2.050553894042968750e+01 3.985743713378906250e+01 3.057728958129882812e+01
1.259999990463256836e+00 3.267111778259277344e+00 1.998873519897460938e+01 3.055758666992187500e+01 3.003091239929199219e+01 4.072073745727539062e+01 2.987870216369628906e+01 2.054071426391601562e+01 3.985695266723632812e+01 3.061946105957031250e+01
1.343999981880187988e+00 3.462963581085205078e+00 1.998911476135253906e+01 3.059931373596191406e+01 3.003086280822753906e+01 4.076958084106445312e+01 2.987872314453125000e+01 2.057588386535644531e+01 3.985647201538085938e+01 3.066163063049316406e+01
1.427999973297119141e+00 3.656317710876464844e+00 1.998949432373046875e+01 3.064104080200195312e+01 3.003081321716308594e+01 4.081843185424804688e+01 2.987874412536621094e+01 2.061104583740234375e+01 3.985599136352539062e+01 3.070380210876464844e+01
1.511999964714050293e+00 3.847213745117187500e+00 1.998987007141113281e+01 3.068276786804199219e+01 3.003076362609863281e+01 4.086728668212890625e+01 2.987876510620117188e+01 2.064620018005371094e+01 3.985551071166992188e+01 3.074597358703613281e+01
1.595999956130981445e+00 4.035690784454345703e+00 1.999024581909179688e+01 3.072449493408203125e+01 3.003071594238281250e+01 4.091615295410156250e+01 2.987878417968750000e+01 2.068134880065917969e+01 3.985503387451171875e+01 3.078814506530761719e+01
1.679999947547912598e+00 4.221786975860595703e+00 1.999061965942382812e+01 3.076622200012207031e+01 3.003066635131835938e+01 4.096502304077148438e+01 2.987880516052246094e+01 2.071648979187011719e+01 3.985455703735351562e+01 3.083031654357910156e+01
1.764000058174133301e+00 4.405539512634277344e+00 1.999099159240722656e+01 3.080795097351074219e+01 3.003061866760253906e+01 4.101390075683593750e+01 2.987882423400878906e+01 2.075162506103515625e+01 3.985408401489257812e+01 3.087248802185058594e+01
1.848000049591064453e+00 4.586985111236572266e+00 1.999136161804199219e+01 3.084967994689941406e+01 3.003057098388671875e+01 4.106278610229492188e+01 2.987884521484375000e+01 2.078675270080566406e+01 3.985361480712890625e+01 3.091466140747070312e+01
1.932000041007995605e+00 4.766159534454345703e+00 1.999173164367675781e+01 3.089140892028808594e+01 3.003052330017089844e+01 4.111167907714843750e+01 2.987886428833007812e+01 2.082187461853027344e+01 3.985314559936523438e+01 3.095683288574218750e+01
2.016000032424926758e+00 4.943098545074462891e+00 1.999209976196289062e+01 3.093313789367675781e+01 3.003047561645507812e+01 4.116057968139648438e+01 2.987888336181640625e+01 2.085698890686035156e+01 3.985267639160156250e+01 3.099900436401367188e+01
2.099999904632568359e+00 5.117835998535156250e+00 1.999246597290039062e+01 3.097486877441406250e+01 3.003042984008789062e+01 4.120948791503906250e+01 2.987890052795410156e+01 2.089209556579589844e+01 3.985221099853515625e+01 3.104117584228515625e+01
2.184000015258789062e+00 5.290406227111816406e+00 1.999283027648925781e+01 3.101659774780273438e+01 3.003038215637207031e+01 4.125840377807617188e+01 2.987891960144042969e+01 2.092719650268554688e+01 3.985174560546875000e+01 3.108334922790527344e+01
2.267999887466430664e+00 5.460842132568359375e+00 1.999319267272949219e+01 3.105832862854003906e+01 3.003033638000488281e+01 4.130732727050781250e+01 2.987893867492675781e+01 2.096228981018066406e+01 3.985128402709960938e+01 3.112552070617675781e+01
