Length: 90.0
Width: 85.0
Thickness: 0.2
Parameters: [(u'hippopede', (5.0, 5.0, 0.0, 3.4000000000000004, 2.2000000000000002), u'empty'), (u'hippopede', (15.0, 5.0, 90.0, 3.4000000000000004, 2.2000000000000002), u'empty'), (u'hippopede', (15.0, 15.0, 0.0, 3.4000000000000004, 2.2000000000000002), u'empty'), (u'hippopede', (5.0, 15.0, 90.0, 3.4000000000000004, 2.2000000000000002), u'empty')]
Displacement Force P2-x P2-y P1-x P1-y P3-x P3-y P4-x P4-y
0.000000000000000000e+00 -0.000000000000000000e+00 5.002548217773437500e+01 3.013890838623046875e+01 3.001192092895507812e+01 2.994192504882812500e+01 4.997907257080078125e+01 4.999075317382812500e+01 3.007308769226074219e+01 5.004754257202148438e+01
7.199999690055847168e-02 4.374160766601562500e+00 5.003059485182166100e+01 3.016440370306372643e+01 3.000622909469529986e+01 2.996764872223138809e+01 4.998455752618610859e+01 5.003704567998647690e+01 3.006854017544537783e+01 5.009374543279409409e+01
1.439999938011169434e-01 8.748321533203125000e+00 5.003570752590894699e+01 3.018989901989698410e+01 3.000053726043552160e+01 2.999337239563465118e+01 4.999004248157143593e+01 5.008333818614482880e+01 3.006399265863001347e+01 5.013994829356670380e+01
2.160000056028366089e-01 1.312248229980468750e+01 5.004082019999623299e+01 3.021539433300495148e+01 2.999484542571008205e+01 3.001909606903791428e+01 4.999552743695676327e+01 5.012963069975376129e+01 3.005944514181464911e+01 5.018615114688873291e+01
2.879999876022338867e-01 1.749664306640625000e+01 5.004593287408351898e+01 3.024088965356349945e+01 2.998915359191596508e+01 3.004481974244117737e+01 5.000101239234209061e+01 5.017592319846153259e+01 3.005489762499928474e+01 5.023235401511192322e+01
3.600000143051147461e-01 2.187080383300781250e+01 5.005104554817080498e+01 3.026638497412204742e+01 2.998346175812184811e+01 3.007054342329502106e+01 5.000649734772741795e+01 5.022221571207046509e+01 3.005035010911524296e+01 5.027855686843395233e+01
4.320000112056732178e-01 2.624496459960937500e+01 5.005615822225809097e+01 3.029188027977943420e+01 2.997776992246508598e+01 3.009626708924770355e+01 5.001198230311274529e+01 5.026850822567939758e+01 3.004580259136855602e+01 5.032475972175598145e+01
5.040000081062316895e-01 3.061912536621093750e+01 5.006127089634537697e+01 3.031737560033798218e+01 2.997207808867096901e+01 3.012199077010154724e+01 5.001746725663542747e+01 5.031480070948600769e+01 3.004125507548451424e+01 5.037096258997917175e+01
5.759999752044677734e-01 3.499328613281250000e+01 5.006638357043266296e+01 3.034287092089653015e+01 2.996638625487685204e+01 3.014771443605422974e+01 5.002295221388339996e+01 5.036109322309494019e+01 3.003670755773782730e+01 5.041716545820236206e+01
6.480000019073486328e-01 3.936744689941406250e+01 5.007149624451994896e+01 3.036836622655391693e+01 2.996069442108273506e+01 3.017343811690807343e+01 5.002843716740608215e+01 5.040738573670387268e+01 3.003216003999114037e+01 5.046336829662322998e+01
