Length: 90.0
Width: 85.0
Thickness: 0.2
Parameters: [(u'hippopede', (5.0, 5.0, 0.0, 3.0, 1.2), u'empty'), (u'hippopede', (15.0, 5.0, 90.0, 3.0, 1.2), u'empty'), (u'hippopede', (15.0, 15.0, 0.0, 3.0, 1.2), u'empty'), (u'hippopede', (5.0, 15.0, 90.0, 3.0, 1.2), u'empty')]
Displacement Force P1-x P1-y P3-x P3-y P4-x P4-y P2-x P2-y
0.000000000000000000e+00 -0.000000000000000000e+00 3.013089179992675781e+01 3.005757904052734375e+01 5.011891555786132812e+01 4.993441390991210938e+01 2.996763610839843750e+01 4.996025466918945312e+01 5.007585144042968750e+01 2.999217796325683594e+01
7.199999690055847168e-02 1.482799243927001953e+01 3.013306872406974435e+01 3.008462551981210709e+01 5.011659395345486701e+01 4.997920638322830200e+01 2.996988639840856194e+01 5.000521000847220421e+01 5.007355959038250148e+01 3.001915748044848442e+01
1.439999938011169434e-01 2.965598487854003906e+01 3.013524564821273088e+01 3.011167199909687042e+01 5.011427234904840589e+01 5.002399885654449463e+01 2.997213668841868639e+01 5.005016534775495529e+01 5.007126774033531547e+01 3.004613699764013290e+01
2.160000056028366089e-01 4.448397827148437500e+01 3.013742257235571742e+01 3.013871847838163376e+01 5.011195074487477541e+01 5.006879132986068726e+01 2.997438697842881083e+01 5.009512068331241608e+01 5.006897589005529881e+01 3.007311651855707169e+01
2.879999876022338867e-01 5.931196975708007812e+01 3.013959949649870396e+01 3.016576495766639709e+01 5.010962914023548365e+01 5.011358380317687988e+01 2.997663726843893528e+01 5.014007602632045746e+01 5.006668404024094343e+01 3.010009603202342987e+01
3.600000143051147461e-01 7.413996124267578125e+01 3.014177642110735178e+01 3.019281142950057983e+01 5.010730753559619188e+01 5.015837629139423370e+01 2.997888755891472101e+01 5.018503136932849884e+01 5.006439219042658806e+01 3.012707555294036865e+01
4.320000112056732178e-01 8.896795654296875000e+01 3.014395334478467703e+01 3.021985791623592377e+01 5.010498593188822269e+01 5.020316874980926514e+01 2.998113784845918417e+01 5.022998669743537903e+01 5.006210033968091011e+01 3.015405507385730743e+01
5.040000081062316895e-01 1.037959518432617188e+02 3.014613026939332485e+01 3.024690438807010651e+01 5.010266432724893093e+01 5.024796122312545776e+01 2.998338813893496990e+01 5.027494204044342041e+01 5.005980848893523216e+01 3.018103459477424622e+01
5.759999752044677734e-01 1.186239395141601562e+02 3.014830719307065010e+01 3.027395087480545044e+01 5.010034272260963917e+01 5.029275369644165039e+01 2.998563842847943306e+01 5.031989738345146179e+01 5.005751664005219936e+01 3.020801410079002380e+01
6.480000019073486328e-01 1.334519348144531250e+02 3.015048411861062050e+01 3.030099734663963318e+01 5.009802111797034740e+01 5.033754619956016541e+01 2.998788871802389622e+01 5.036485272645950317e+01 5.005522478930652142e+01 3.023499362170696259e+01
7.200000286102294922e-01 1.482799224853515625e+02 3.015266104228794575e+01 3.032804381847381592e+01 5.009569951333105564e+01 5.038233867287635803e+01 2.999013900943100452e+01 5.040980806946754456e+01 5.005293294042348862e+01 3.026197314262390137e+01
7.919999957084655762e-01 1.631079254150390625e+02 3.015483796596527100e+01 3.035509032011032104e+01 5.009337790869176388e+01 5.042713114619255066e+01 2.999238929897546768e+01 5.045476341247558594e+01 5.005064108967781067e+01 3.028895264863967896e+01
8.640000224113464355e-01 1.779359130859375000e+02 3.015701488964259624e+01 3.038213679194450378e+01 5.009105630591511726e+01 5.047192358970642090e+01 2.999463958851993084e+01 5.049971872568130493e+01 5.004834923893213272e+01 3.031593218445777893e+01
9.359999895095825195e-01 1.927639007568359375e+02 3.015919181518256664e+01 3.040918326377868652e+01 5.008873470127582550e+01 5.051671606302261353e+01 2.999688987806439400e+01 5.054467409849166870e+01 5.004605739004909992e+01 3.034291169047355652e+01
1.008000016212463379e+00 2.075919036865234375e+02 3.016136873885989189e+01 3.043622973561286926e+01 5.008641309663653374e+01 5.056150853633880615e+01 2.999914016947150230e+01 5.058962941169738770e+01 5.004376553744077682e+01 3.036989122629165649e+01
1.080000042915344238e+00 2.224198913574218750e+02 3.016354566439986229e+01 3.046327623724937439e+01 5.008409149199724197e+01 5.060630100965499878e+01 3.000139045715332031e+01 5.063458478450775146e+01 5.004147369042038918e+01 3.039687073230743408e+01
1.151999950408935547e+00 2.372478790283203125e+02 3.016572258621454239e+01 3.049032270908355713e+01 5.008176988735795021e+01 5.065109348297119141e+01 3.000364074856042862e+01 5.067954009771347046e+01 5.003918183967471123e+01 3.042385023832321167e+01
1.223999977111816406e+00 2.520758666992187500e+02 3.016789951175451279e+01 3.051736918091773987e+01 5.007944828271865845e+01 5.069588595628738403e+01 3.000589103996753693e+01 5.072449547052383423e+01 5.003688998892903328e+01 3.045082977414131165e+01
1.296000003814697266e+00 2.669038696289062500e+02 3.017007643729448318e+01 3.054441565275192261e+01 5.007712667807936668e+01 5.074067848920822144e+01 3.000814132764935493e+01 5.076945078372955322e+01 5.003459813818335533e+01 3.047780928015708923e+01
1.368000030517578125e+00 2.817318725585937500e+02 3.017225335910916328e+01 3.057146215438842773e+01 5.007480507344007492e+01 5.078547096252441406e+01 3.001039161905646324e+01 5.081440615653991699e+01 5.003230628743767738e+01 3.050478881597518921e+01
1.440000057220458984e+00 2.965598449707031250e+02 3.017443028464913368e+01 3.059850859642028809e+01 5.007248346880078316e+01 5.083026343584060669e+01 3.001264191046357155e+01 5.085936146974563599e+01 5.003001444041728973e+01 3.053176832199096680e+01
1.511999964714050293e+00 3.113878479003906250e+02 3.017660721018910408e+01 3.062555509805679321e+01 5.007016186416149139e+01 5.087505590915679932e+01 3.001489219814538956e+01 5.090431678295135498e+01 5.002772258967161179e+01 3.055874782800674438e+01
