Length: 90.0
Width: 85.0
Thickness: 0.2
Parameters: [(u'hippopede', (5.0, 5.0, 0.0, 3.0, 1.6000000000000001), u'empty'), (u'hippopede', (15.0, 5.0, 90.0, 3.0, 1.6000000000000001), u'empty'), (u'hippopede', (15.0, 15.0, 0.0, 3.0, 1.6000000000000001), u'empty'), (u'hippopede', (5.0, 15.0, 90.0, 3.0, 1.6000000000000001), u'empty')]
Displacement Force P4-x P4-y P1-x P1-y P3-x P3-y P2-x P2-y
0.000000000000000000e+00 -0.000000000000000000e+00 3.003317642211914062e+01 4.997634124755859375e+01 3.015011978149414062e+01 2.993954849243164062e+01 4.988146591186523438e+01 4.998303222656250000e+01 5.000032043457031250e+01 3.002765464782714844e+01
7.199999690055847168e-02 1.146253204345703125e+01 3.003398595686303452e+01 5.002132446318864822e+01 3.015078705665655434e+01 2.996634437330067158e+01 4.988071469566784799e+01 5.002814453095197678e+01 4.999949878070037812e+01 3.005463157780468464e+01
1.439999938011169434e-01 2.292506408691406250e+01 3.003479549160692841e+01 5.006630767881870270e+01 3.015145433181896806e+01 2.999314025416970253e+01 4.987996347947046161e+01 5.007325683534145355e+01 4.999867712683044374e+01 3.008160850778222084e+01
2.160000056028366089e-01 3.438759613037109375e+01 3.003560502640902996e+01 5.011129090189933777e+01 3.015212160698138177e+01 3.001993613690137863e+01 4.987921226327307522e+01 5.011836913228034973e+01 4.999785547284409404e+01 3.010858543962240219e+01
2.879999876022338867e-01 4.585012817382812500e+01 3.003641456109471619e+01 5.015627411007881165e+01 3.015278888214379549e+01 3.004673201590776443e+01 4.987846104707568884e+01 5.016348144412040710e+01 4.999703381909057498e+01 3.013556236773729324e+01
3.600000143051147461e-01 5.731265640258789062e+01 3.003722409578040242e+01 5.020125733315944672e+01 3.015345615730620921e+01 3.007352788746356964e+01 4.987770983111113310e+01 5.020859374105930328e+01 4.999621216533705592e+01 3.016253930330276489e+01
4.320000112056732178e-01 6.877519226074218750e+01 3.003803363069891930e+01 5.024624055624008179e+01 3.015412343246862292e+01 3.010032378137111664e+01 4.987695861468091607e+01 5.025370603799819946e+01 4.999539051111787558e+01 3.018951623141765594e+01
5.040000081062316895e-01 8.023772430419921875e+01 3.003884316515177488e+01 5.029122376441955566e+01 3.015479070786386728e+01 3.012711966037750244e+01 4.987620739871636033e+01 5.029881834983825684e+01 4.999456885736435652e+01 3.021649315953254700e+01
5.759999752044677734e-01 9.170025634765625000e+01 3.003965270007029176e+01 5.033620697259902954e+01 3.015545798279345036e+01 3.015391553938388824e+01 4.987545618228614330e+01 5.034393066167831421e+01 4.999374720361083746e+01 3.024347008764743805e+01
6.480000019073486328e-01 1.031627883911132812e+02 3.004046223452314734e+01 5.038119018077850342e+01 3.015612525818869472e+01 3.018071141839027405e+01 4.987470496632158756e+01 5.038904297351837158e+01 4.999292554939165711e+01 3.027044701576232910e+01
