Length: 90.0
Width: 85.0
Thickness: 0.2
Parameters: [(u'hippopede', (5.0, 5.0, 0.0, 3.0, 1.3999999999999999), u'empty'), (u'hippopede', (15.0, 5.0, 90.0, 3.0, 1.3999999999999999), u'empty'), (u'hippopede', (15.0, 15.0, 0.0, 3.0, 1.3999999999999999), u'empty'), (u'hippopede', (5.0, 15.0, 90.0, 3.0, 1.3999999999999999), u'empty')]
Displacement Force P1-x P1-y P3-x P3-y P4-x P4-y P2-x P2-y
0.000000000000000000e+00 -0.000000000000000000e+00 3.002258300781250000e+01 3.017550277709960938e+01 4.998667144775390625e+01 5.001731109619140625e+01 2.994181060791015625e+01 4.988619232177734375e+01 4.994173431396484375e+01 2.996694183349609375e+01
7.199999690055847168e-02 1.312015914916992188e+01 3.002428516256622970e+01 3.020269250683486462e+01 4.998508035775739700e+01 5.006225912645459175e+01 2.994341217773035169e+01 4.993113977089524269e+01 4.994010653614532202e+01 2.999398832023143768e+01
1.439999938011169434e-01 2.624031829833984375e+01 3.002598731731995940e+01 3.022988223657011986e+01 4.998348926776088774e+01 5.010720715671777725e+01 2.994501374755054712e+01 4.997608722001314163e+01 4.993847875832580030e+01 3.002103480696678162e+01
2.160000056028366089e-01 3.936047744750976562e+01 3.002768947184085846e+01 3.025707196444272995e+01 4.998189817788079381e+01 5.015215517580509186e+01 2.994661531737074256e+01 5.002103467285633087e+01 4.993685098085552454e+01 3.004808129370212555e+01
2.879999876022338867e-01 5.248063659667968750e+01 3.002939162682741880e+01 3.028426169604063034e+01 4.998030708776786923e+01 5.019710321724414825e+01 2.994821688719093800e+01 5.006598211824893951e+01 4.993522320268675685e+01 3.007512778043746948e+01
3.600000143051147461e-01 6.560079956054687500e+01 3.003109378181397915e+01 3.031145142018795013e+01 4.997871599812060595e+01 5.024205124378204346e+01 2.994981845654547215e+01 5.011092956364154816e+01 4.993359542544931173e+01 3.010217426717281342e+01
4.320000112056732178e-01 7.872095489501953125e+01 3.003279593586921692e+01 3.033864115178585052e+01 4.997712490800768137e+01 5.028699925541877747e+01 2.995142002683132887e+01 5.015587702393531799e+01 4.993196764774620533e+01 3.012922075390815735e+01
5.040000081062316895e-01 9.184111785888671875e+01 3.003449809085577726e+01 3.036583088338375092e+01 4.997553381789475679e+01 5.033194729685783386e+01 2.995302159618586302e+01 5.020082446932792664e+01 4.993033987004309893e+01 3.015626724064350128e+01
5.759999752044677734e-01 1.049612731933593750e+02 3.003620024584233761e+01 3.039302061498165131e+01 4.997394272778183222e+01 5.037689533829689026e+01 2.995462316647171974e+01 5.024577191472053528e+01 4.992871209140866995e+01 3.018331372737884521e+01
6.480000019073486328e-01 1.180814361572265625e+02 3.003790240082889795e+01 3.042021034657955170e+01 4.997235163766890764e+01 5.042184334993362427e+01 2.995622473582625389e+01 5.029071936011314392e+01 4.992708431370556355e+01 3.021036021411418915e+01
7.200000286102294922e-01 1.312015991210937500e+02 3.003960455581545830e+01 3.044740006327629089e+01 4.997076054848730564e+01 5.046679139137268066e+01 2.995782630518078804e+01 5.033566680550575256e+01 4.992545653693377972e+01 3.023740670084953308e+01
7.919999957084655762e-01 1.443217468261718750e+02 3.004130670987069607e+01 3.047458979487419128e+01 4.996916945837438107e+01 5.051173940300941467e+01 2.995942787639796734e+01 5.038061428070068359e+01 4.992382875829935074e+01 3.026445320248603821e+01
8.640000224113464355e-01 1.574419097900390625e+02 3.004300886392593384e+01 3.050177952647209167e+01 4.996757836826145649e+01 5.055668741464614868e+01 2.996102944575250149e+01 5.042556172609329224e+01 4.992220098152756691e+01 3.029149967432022095e+01
9.359999895095825195e-01 1.705620727539062500e+02 3.004471101984381676e+01 3.052896925806999207e+01 4.996598727814853191e+01 5.060163545608520508e+01 2.996263101510703564e+01 5.047050917148590088e+01 4.992057320289313793e+01 3.031854617595672607e+01
1.008000016212463379e+00 1.836822357177734375e+02 3.004641317389905453e+01 3.055615898966789246e+01 4.996439618803560734e+01 5.064658349752426147e+01 2.996423258446156979e+01 5.051545661687850952e+01 4.991894542612135410e+01 3.034559264779090881e+01
1.080000042915344238e+00 1.968023834228515625e+02 3.004811532795429230e+01 3.058334872126579285e+01 4.996280509792268276e+01 5.069153153896331787e+01 2.996583415567874908e+01 5.056040406227111816e+01 4.991731764748692513e+01 3.037263914942741394e+01
1.151999950408935547e+00 2.099225463867187500e+02 3.004981748387217522e+01 3.061053845286369324e+01 4.996121400780975819e+01 5.073647958040237427e+01 2.996743572503328323e+01 5.060535150766372681e+01 4.991568986885249615e+01 3.039968562126159668e+01
1.223999977111816406e+00 2.230427093505859375e+02 3.005151963792741299e+01 3.063772818446159363e+01 4.995962291769683361e+01 5.078142756223678589e+01 2.996903729438781738e+01 5.065029895305633545e+01 4.991406209208071232e+01 3.042673212289810181e+01
1.296000003814697266e+00 2.361628723144531250e+02 3.005322179384529591e+01 3.066491791605949402e+01 4.995803182758390903e+01 5.082637560367584229e+01 2.997063886374235153e+01 5.069524639844894409e+01 4.991243431344628334e+01 3.045377859473228455e+01
1.368000030517578125e+00 2.492830200195312500e+02 3.005492394790053368e+01 3.069210761785507202e+01 4.995644073747098446e+01 5.087132364511489868e+01 2.997224043495953083e+01 5.074019384384155273e+01 4.991080653667449951e+01 3.048082506656646729e+01
1.440000057220458984e+00 2.624031982421875000e+02 3.005662610381841660e+01 3.071929734945297241e+01 4.995484964922070503e+01 5.091627168655395508e+01 2.997384200245141983e+01 5.078514128923416138e+01 4.990917875990271568e+01 3.050787156820297241e+01
