Length: 90.0
Width: 85.0
Thickness: 0.2
Parameters: [(u'hippopede', (5.0, 5.0, 0.0, 3.0, 1.0), u'empty'), (u'hippopede', (15.0, 5.0, 90.0, 3.0, 1.0), u'empty'), (u'hippopede', (15.0, 15.0, 0.0, 3.0, 1.0), u'empty'), (u'hippopede', (5.0, 15.0, 90.0, 3.0, 1.0), u'empty')]
Displacement Force P3-x P3-y P2-x P2-y P1-x P1-y P4-x P4-y
0.000000000000000000e+00 -0.000000000000000000e+00 5.004638290405273438e+01 5.000683975219726562e+01 4.979508209228515625e+01 3.015756607055664062e+01 2.986486434936523438e+01 2.991571044921875000e+01 2.997929763793945312e+01 5.001554107666015625e+01
7.199999690055847168e-02 1.664089393615722656e+01 5.004365049418993294e+01 5.005177710205316544e+01 4.979252064577303827e+01 3.018479162827134132e+01 2.986763395485468209e+01 2.994273941405117512e+01 2.998202759982086718e+01 5.006054978445172310e+01
1.439999938011169434e-01 3.328178787231445312e+01 5.004091808432713151e+01 5.009671445190906525e+01 4.978995919926092029e+01 3.021201718598604202e+01 2.987040356034412980e+01 2.996976837888360023e+01 2.998475756170228124e+01 5.010555849224328995e+01
2.160000056028366089e-01 4.992267990112304688e+01 5.003818567376583815e+01 5.014165179431438446e+01 4.978739775251597166e+01 3.023924273997545242e+01 2.987317316606640816e+01 2.999679734557867050e+01 2.998748752288520336e+01 5.015056720376014709e+01
2.879999876022338867e-01 6.656357574462890625e+01 5.003545326460152864e+01 5.018658915162086487e+01 4.978483630623668432e+01 3.026646830141544342e+01 2.987594277132302523e+01 3.002382630854845047e+01 2.999021748546510935e+01 5.019557590782642365e+01
3.600000143051147461e-01 8.320446777343750000e+01 5.003272085450589657e+01 5.023152649402618408e+01 4.978227485995739698e+01 3.029369385540485382e+01 2.987871237657964230e+01 3.005085527896881104e+01 2.999294744711369276e+01 5.024058461189270020e+01
4.320000112056732178e-01 9.984535980224609375e+01 5.002998844347894192e+01 5.027646383643150330e+01 4.977971341274678707e+01 3.032091940939426422e+01 2.988148198276758194e+01 3.007788424193859100e+01 2.999567740783095360e+01 5.028559333086013794e+01
5.040000081062316895e-01 1.164862518310546875e+02 5.002725603431463242e+01 5.032140117883682251e+01 4.977715196646749973e+01 3.034814497828483582e+01 2.988425158895552158e+01 3.010491320490837097e+01 2.999840736947953701e+01 5.033060202002525330e+01
5.759999752044677734e-01 1.331271514892578125e+02 5.002452362515032291e+01 5.036633855104446411e+01 4.977459052018821239e+01 3.037537053227424622e+01 2.988702119328081608e+01 3.013194216787815094e+01 3.000113733299076557e+01 5.037561073899269104e+01
6.480000019073486328e-01 1.497680358886718750e+02 5.002179121412336826e+01 5.041127589344978333e+01 4.977202907390892506e+01 3.040259608626365662e+01 2.988979079946875572e+01 3.015897113084793091e+01 3.000386729463934898e+01 5.042061942815780640e+01
7.200000286102294922e-01 1.664089355468750000e+02 5.001905880495905876e+01 5.045621323585510254e+01 4.976946762762963772e+01 3.042982164025306702e+01 2.989256040379405022e+01 3.018600010871887207e+01 3.000659725628793240e+01 5.046562814712524414e+01
7.919999957084655762e-01 1.830498199462890625e+02 5.001632639393210411e+01 5.050115057826042175e+01 4.976690617948770523e+01 3.045704719424247742e+01 2.989533000998198986e+01 3.021302905678749084e+01 3.000932721793651581e+01 5.051063686609268188e+01
8.640000224113464355e-01 1.996907196044921875e+02 5.001359398290514946e+01 5.054608792066574097e+01 4.976434473320841789e+01 3.048427274823188782e+01 2.989809961616992950e+01 3.024005803465843201e+01 3.001205717772245407e+01 5.055564558506011963e+01
9.359999895095825195e-01 2.163316192626953125e+02 5.001086157560348511e+01 5.059102529287338257e+01 4.976178328692913055e+01 3.051149833202362061e+01 2.990086922049522400e+01 3.026708698272705078e+01 3.001478714123368263e+01 5.060065424442291260e+01
1.008000016212463379e+00 2.329725036621093750e+02 5.000812916457653046e+01 5.063596260547637939e+01 4.975922184064984322e+01 3.053872388601303101e+01 2.990363882854580879e+01 3.029411596059799194e+01 3.001751710101962090e+01 5.064566296339035034e+01
1.080000042915344238e+00 2.496134033203125000e+02 5.000539675354957581e+01 5.068089997768402100e+01 4.975666039437055588e+01 3.056594944000244141e+01 2.990640843287110329e+01 3.032114490866661072e+01 3.002024706453084946e+01 5.069067168235778809e+01
1.151999950408935547e+00 2.662543029785156250e+02 5.000266434624791145e+01 5.072583734989166260e+01 4.975409894809126854e+01 3.059317499399185181e+01 2.990917803719639778e+01 3.034817388653755188e+01 3.002297702804207802e+01 5.073568040132522583e+01
1.223999977111816406e+00 2.828951721191406250e+02 4.999993193522095680e+01 5.077077466249465942e+01 4.975153750181198120e+01 3.062040054798126221e+01 2.991194764152169228e+01 3.037520283460617065e+01 3.002570698782801628e+01 5.078068912029266357e+01
1.296000003814697266e+00 2.995360717773437500e+02 4.999719952419400215e+01 5.081571203470230103e+01 4.974897605553269386e+01 3.064762610197067261e+01 2.991471724957227707e+01 3.040223181247711182e+01 3.002843695133924484e+01 5.082569777965545654e+01
1.368000030517578125e+00 3.161769714355468750e+02 4.999446711316704750e+01 5.086064934730529785e+01 4.974641460925340652e+01 3.067485165596008301e+01 2.991748685389757156e+01 3.042926079034805298e+01 3.003116691112518311e+01 5.087070649862289429e+01
1.440000057220458984e+00 3.328178710937500000e+02 4.999173470586538315e+01 5.090558671951293945e+01 4.974385316297411919e+01 3.070207720994949341e+01 2.992025645822286606e+01 3.045628976821899414e+01 3.003389687463641167e+01 5.091571521759033203e+01
1.511999964714050293e+00 3.494587707519531250e+02 4.998900229483842850e+01 5.095052409172058105e+01 4.974129171296954155e+01 3.072930276393890381e+01 2.992302606627345085e+01 3.048331868648529053e+01 3.003662683442234993e+01 5.096072393655776978e+01
1.583999991416931152e+00 3.660996398925781250e+02 4.998626988381147385e+01 5.099546140432357788e+01 4.973873026669025421e+01 3.075652831792831421e+01 2.992579567059874535e+01 3.051034766435623169e+01 3.003935679793357849e+01 5.100573265552520752e+01
1.656000018119812012e+00 3.827405395507812500e+02 4.998353747278451920e+01 5.104039871692657471e+01 4.973616882041096687e+01 3.078375387191772461e+01 2.992856527864933014e+01 3.053737664222717285e+01 3.004208675771951675e+01 5.105074131488800049e+01
1.728000044822692871e+00 3.993814392089843750e+02 4.998080506175756454e+01 5.108533608913421631e+01 4.973360737413167953e+01 3.081097942590713501e+01 2.993133488297462463e+01 3.056440562009811401e+01 3.004481671750545502e+01 5.109575009346008301e+01
1.799999952316284180e+00 4.160223388671875000e+02 4.997807265818119049e+01 5.113027346134185791e+01 4.973104593157768250e+01 3.083820497989654541e+01 2.993410448729991913e+01 3.059143453836441040e+01 3.004754668474197388e+01 5.114075875282287598e+01
