Length: 90.0
Width: 85.0
Thickness: 0.2
Parameters: [(u'hippopede', (5.0, 5.0, 0.0, 3.2000000000000002, 1.2), u'empty'), (u'hippopede', (15.0, 5.0, 90.0, 3.2000000000000002, 1.2), u'empty'), (u'hippopede', (15.0, 15.0, 0.0, 3.2000000000000002, 1.2), u'empty'), (u'hippopede', (5.0, 15.0, 90.0, 3.2000000000000002, 1.2), u'empty')]
Displacement Force P1-x P1-y P3-x P3-y P2-x P2-y P4-x P4-y
0.000000000000000000e+00 -0.000000000000000000e+00 2.999202919006347656e+01 3.006286430358886719e+01 4.994580078125000000e+01 5.003877258300781250e+01 5.001106262207031250e+01 3.018223190307617188e+01 3.003962326049804688e+01 5.001869201660156250e+01
7.199999690055847168e-02 1.390709495544433594e+01 2.999410693836398423e+01 3.009000626765191555e+01 4.994380231178365648e+01 5.008375500887632370e+01 5.000906770746223629e+01 3.020941133797168732e+01 3.004167520417831838e+01 5.006364037469029427e+01
1.439999938011169434e-01 2.781418991088867188e+01 2.999618468666449189e+01 3.011714823171496391e+01 4.994180384231731296e+01 5.012873743474483490e+01 5.000707279285416007e+01 3.023659077286720276e+01 3.004372714785858989e+01 5.010858873277902603e+01
2.160000056028366089e-01 4.172128295898437500e+01 2.999826243473216891e+01 3.014429019391536713e+01 4.993980537308380008e+01 5.017371985316276550e+01 5.000507787847891450e+01 3.026377020776271820e+01 3.004577909130603075e+01 5.015353709459304810e+01
2.879999876022338867e-01 5.562837982177734375e+01 3.000034018326550722e+01 3.017143215984106064e+01 4.993780690338462591e+01 5.021870228648185730e+01 5.000308296363800764e+01 3.029094964265823364e+01 3.004783103521913290e+01 5.019848544895648956e+01
3.600000143051147461e-01 6.953547668457031250e+01 3.000241793133318424e+01 3.019857412576675415e+01 4.993580843415111303e+01 5.026368470489978790e+01 5.000108804926276207e+01 3.031812907755374908e+01 3.004988297913223505e+01 5.024343380331993103e+01
4.320000112056732178e-01 8.344256591796875000e+01 3.000449567940086126e+01 3.022571608424186707e+01 4.993380996491760015e+01 5.030866712331771851e+01 4.999909313488751650e+01 3.034530851244926453e+01 3.005193492211401463e+01 5.028838217258453369e+01
5.040000081062316895e-01 9.734966278076171875e+01 3.000657342746853828e+01 3.025285804271697998e+01 4.993181149568408728e+01 5.035364955663681030e+01 4.999709822051227093e+01 3.037248794734477997e+01 3.005398686602711678e+01 5.033333054184913635e+01
5.759999752044677734e-01 1.112567596435546875e+02 3.000865117646753788e+01 3.028000001609325409e+01 4.992981302551925182e+01 5.039863198995590210e+01 4.999510330520570278e+01 3.039966738224029541e+01 3.005603880994021893e+01 5.037827888131141663e+01
6.480000019073486328e-01 1.251638565063476562e+02 3.001072892360389233e+01 3.030714197456836700e+01 4.992781455628573895e+01 5.044361439347267151e+01 4.999310839176177979e+01 3.042684681713581085e+01 3.005809075385332108e+01 5.042322725057601929e+01
